BROKER,VARIEDAD,SEMANA,CATE,CI_LO,CI_HI,N,N_TEMP,DIRECCION,N_OBS
NINGBO XIANFENG FRUIT TRADING,BING,3,1.1641052725729821,0.888416623495524,1.4397939216504403,26139,6,MEJOR,19
NINGBO XIANFENG FRUIT TRADING,BING,4,0.5877632278799183,0.36092709871593787,0.8145993570450356,26139,6,MEJOR,27
NINGBO XIANFENG FRUIT TRADING,BING,5,0.7699649706482887,0.5997702159863447,0.940159729035523,26139,6,MEJOR,465
NINGBO XIANFENG FRUIT TRADING,BING,6,0.04505294603748744,-0.06939267265317385,0.15949856474021795,26139,6,INCIERTO,303
NINGBO XIANFENG FRUIT TRADING,BING,7,0.2955130800858683,0.1156394700547726,0.4753866901170777,26139,6,MEJOR,139
NINGBO XIANFENG FRUIT TRADING,BING,8,0.5062233389141646,0.4373032684067384,0.5751434094271792,26139,6,MEJOR,380
NINGBO XIANFENG FRUIT TRADING,BING,9,0.42971381237293826,0.2431495504478841,0.6162780742688886,26139,6,MEJOR,271
NINGBO XIANFENG FRUIT TRADING,BING,10,-0.3788032531738281,-0.5972059742736409,-0.16040148574833188,26139,6,PEOR,76
NINGBO XIANFENG FRUIT TRADING,BING,11,-0.38185999542474747,-0.9718722388863806,0.2081522517621759,26139,6,INCIERTO,17
NINGBO XIANFENG FRUIT TRADING,BING,12,,-7.97394984708923,-0.9702971986996403,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,BING,13,,-10.110573158744897,-4.405011611961585,26139,6,SIN SOPORTE,2
NINGBO XIANFENG FRUIT TRADING,BING,14,0.20639507099986076,-1.2688495567511249,1.6816396996821688,26139,6,INCIERTO,12
NINGBO XIANFENG FRUIT TRADING,BING,15,,-0.5165625978446244,2.172659390944629,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,3,,0.4167118710384198,0.6927447334160431,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,4,,-0.2123568038541603,0.011891552614230638,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,5,,-0.03740616641128546,0.06901671420564923,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,6,,-1.666638119461904,1.9027005996802544,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,7,,-6.5522656854919985,4.6344742205220735,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,8,,-3.049730734339735,1.3577028961881457,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,9,,-0.416239191258599,2.1909893978158492,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,10,,-259.24602359201697,-5.891374114491683,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,11,,-2.8140777521391867,2.301200275562936,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,12,,-3.405361238354027,1.510863808386227,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,13,,-4.27548519964214,2.937789124202686,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,14,,-0.6023646461599654,1.5996697933351767,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SUE,15,,-1.1141690552150219,3.0588062643920386,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SKEENA,3,,-0.7735016755827209,8.244893380151934,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SKEENA,4,-0.9525561884069136,-1.2694529908112517,-0.6356593860025692,26139,6,PEOR,59
NINGBO XIANFENG FRUIT TRADING,SKEENA,5,-0.027812672111404257,-0.2092070320329464,0.1535816878101099,26139,6,INCIERTO,318
NINGBO XIANFENG FRUIT TRADING,SKEENA,6,-0.32495276159997344,-0.41834717538402066,-0.23155834781592713,26139,6,PEOR,74
NINGBO XIANFENG FRUIT TRADING,SKEENA,7,-0.7130007503529123,-0.9411732505108549,-0.4848282501949787,26139,6,PEOR,40
NINGBO XIANFENG FRUIT TRADING,SKEENA,8,1.370591826736927,1.2085871991662773,1.532596484109899,26139,6,MEJOR,49
NINGBO XIANFENG FRUIT TRADING,SKEENA,9,,-0.228515039656651,0.458536661688578,26139,6,SIN SOPORTE,8
NINGBO XIANFENG FRUIT TRADING,SKEENA,10,-0.2940766978645115,-0.42529291185382845,-0.16286048388974655,26139,6,PEOR,50
NINGBO XIANFENG FRUIT TRADING,SKEENA,11,,-0.9654457794931265,-0.02337889443519403,26139,6,SIN SOPORTE,5
NINGBO XIANFENG FRUIT TRADING,SKEENA,12,,-1.7423107529216262,1.0765323458299896,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SKEENA,13,,-3.51788505751029,2.7120951100005235,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SKEENA,14,,-0.6261256373164972,1.583497364168713,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SKEENA,15,,-0.7837767072339221,2.979558692997382,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,3,,-0.9118048458342645,-0.41569325089974846,26139,6,SIN SOPORTE,3
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,4,-0.22191102441775,-0.38855343292539246,-0.05526861590828866,26139,6,PEOR,230
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,5,0.08463770765342771,-0.015077934382640712,0.18435334968952807,26139,6,INCIERTO,145
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,6,-0.003895996313846184,-0.23381134758920763,0.22601935496152253,26139,6,INCIERTO,136
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,7,,8.43070416493857,29.86404742137391,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,8,0.5144294504042364,0.4132078410991163,0.6156510597106922,26139,6,MEJOR,76
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,9,0.5788135528564453,0.38314378380465774,0.7744833219082328,26139,6,MEJOR,46
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,10,,-0.6841646541019142,1.7782518832122145,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,11,,-1.6866305601372549,2.595724750944336,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,12,,-2.385222968482072,0.854999528511786,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,13,,-3.865616393247548,2.893147063413563,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,14,,0.21046968912708786,0.7873330452479121,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SWEET HEART,15,,-1.0904407481143599,3.3005625101218343,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,KORDIA,3,,-139.41197723816558,217.67393270696454,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,KORDIA,4,,-4.161355756477084,-0.8733942264329879,26139,6,SIN SOPORTE,7
NINGBO XIANFENG FRUIT TRADING,KORDIA,5,-0.08143833713562287,-0.19978185129024048,0.03690517701871049,26139,6,INCIERTO,172
NINGBO XIANFENG FRUIT TRADING,KORDIA,6,-0.19389937196780238,-0.35797277219719426,-0.029825971738609486,26139,6,PEOR,134
NINGBO XIANFENG FRUIT TRADING,KORDIA,7,-0.1517105138336774,-0.5571553017884356,0.25373427330617354,26139,6,INCIERTO,28
NINGBO XIANFENG FRUIT TRADING,KORDIA,8,0.25635957217309624,-0.697918155102964,1.2106372999148176,26139,6,INCIERTO,19
NINGBO XIANFENG FRUIT TRADING,KORDIA,9,-1.2205836824141443,-1.3450578129810997,-1.0961095527785116,26139,6,PEOR,100
NINGBO XIANFENG FRUIT TRADING,KORDIA,10,,-25.227918302378033,20.785081035893754,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,KORDIA,11,,-2.362093831666005,2.447314831739948,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,KORDIA,12,,-3.405361238354078,1.5108638083863917,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,KORDIA,13,,-4.315405117229843,2.9777014123958576,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,KORDIA,14,,-0.602364642741787,1.5996697899169983,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,KORDIA,15,,-1.1141692538695587,3.05880652265122,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,BROOKS,3,,0.22444787415559203,0.7844727559384513,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,BROOKS,4,,-1.407456512359622,0.08442970391926352,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,BROOKS,5,,-0.4078688127484746,0.24763907751133646,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,BROOKS,6,,-2.78569390054714,0.7702363234223053,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,BROOKS,7,,-2.1573430826432727,1.4668759028777667,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,BROOKS,8,,-3.069049391744507,1.3692143153738598,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,BROOKS,9,,-17.451354885664248,7.058176441992401,26139,6,SIN SOPORTE,4
NINGBO XIANFENG FRUIT TRADING,BROOKS,10,,0.5461205858236582,65.24534461058559,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,BROOKS,11,,1366.3938877531775,4209.182830392687,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,BROOKS,12,,-4.14433162354338,1.9556647554252171,26139,6,SIN SOPORTE,3
NINGBO XIANFENG FRUIT TRADING,BROOKS,13,-5.259859085083008,-8.889437830528792,-1.630276524939958,26139,6,PEOR,11
NINGBO XIANFENG FRUIT TRADING,BROOKS,14,-3.1523308671239647,-6.90488472627365,0.6002229919966169,26139,6,INCIERTO,33
NINGBO XIANFENG FRUIT TRADING,BROOKS,15,-3.3705973625183105,-5.268658097473827,-1.472536597760473,26139,6,PEOR,26
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,3,,0.22444787415872963,0.7844727559469975,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,4,,-1.407456512359619,0.08442970391925719,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,5,,-0.40786881274846365,0.24763907751132463,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,6,,-2.78569390054773,0.7702363234221561,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,7,,-2.1573430827083544,1.4668759027798215,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,8,,-3.069049391744567,1.3692143153738487,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,9,,-3.8958374451732443,5.2574220333024195,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,10,,-22.228622457696787,28.34320261211573,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,11,,0.5502081616450358,4.390249059475559,26139,6,SIN SOPORTE,2
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,12,,-2.6320774248233456,1.815823975841548,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,13,,-2.7561711089351504,2.404291989062103,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,14,,-0.3024893487798267,1.227746827736891,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,ROYAL LYNN,15,,-1.6680950124261553,3.746960536807554,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,AREKO,3,,0.2244478741455448,0.7844727558872053,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,AREKO,4,,-1.4074565123596225,0.08442970391926174,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,AREKO,5,,-0.4078688127484665,0.24763907751132708,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,AREKO,6,,-2.785693900547545,0.7702363234223693,26139,6,SIN SOPORTE,9
NINGBO XIANFENG FRUIT TRADING,AREKO,7,,-2.157343082798567,1.4668759026310643,26139,6,SIN SOPORTE,7
NINGBO XIANFENG FRUIT TRADING,AREKO,8,,-3.0690493917445467,1.3692143153738852,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,AREKO,9,,-4.0306443221453945,5.315739354227832,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,AREKO,10,,-63.26044320347007,24.11157975913244,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,AREKO,11,,-2.8140777456121246,2.3012002688030435,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,AREKO,12,,-3.405361238354134,1.510863808386362,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,AREKO,13,,-4.299816201115243,2.9621163109785233,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,AREKO,14,,-0.6023646425639491,1.599669789797368,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,AREKO,15,,-1.1141714225721424,3.058808616847998,26139,6,SIN SOPORTE,0
PEACE FRUIT,SANTINA,3,,-0.3376381702356971,0.5690274274388003,2123,5,SIN SOPORTE,0
PEACE FRUIT,SANTINA,4,,-0.0904280798841868,0.359900653380133,2123,5,SIN SOPORTE,0
PEACE FRUIT,SANTINA,5,,0.007277872845845329,0.23894671166457315,2123,5,SIN SOPORTE,0
PEACE FRUIT,SANTINA,6,,-0.12331392464830106,0.1116371538056553,2123,5,SIN SOPORTE,4
PEACE FRUIT,SANTINA,7,0.36748095240988987,0.27971970094273224,0.45524220387704795,2123,5,MEJOR,132
PEACE FRUIT,SANTINA,8,-0.013627477871123173,-0.044342488672384966,0.01708753293013773,2123,5,INCIERTO,68
PEACE FRUIT,SANTINA,9,0.27365492922020773,0.19971213382581987,0.3475977246145907,2123,5,MEJOR,183
PEACE FRUIT,SANTINA,10,0.46100039150243255,0.3372466484202567,0.5847541345845977,2123,5,MEJOR,61
PEACE FRUIT,SANTINA,11,0.2101392270212803,0.17330307615731202,0.2469753778852501,2123,5,MEJOR,235
PEACE FRUIT,SANTINA,12,0.6905684137717376,0.6327616503034015,0.7483751772400754,2123,5,MEJOR,75
PEACE FRUIT,SANTINA,13,0.14845131032620884,0.0692072206575965,0.22769539994388946,2123,5,MEJOR,74
PEACE FRUIT,SANTINA,14,0.1325264474274217,0.05590028902543891,0.20915260582939382,2123,5,MEJOR,96
PEACE FRUIT,SANTINA,15,,-214.32081688411876,-13.556399883866646,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,3,,-0.7792982347623004,0.5747113330369891,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,4,,-0.11905820277707413,0.3345908266380259,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,5,,-0.05447091180002342,0.34519064076543693,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,6,,-276.75129293077134,-139.13081334359504,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,7,,-0.9696252385436676,-0.5710775573655077,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,8,,1.7821862649361608,5.17168481904265,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,9,,82.18758015096564,256.2249560517314,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,10,,-23.709068467945105,-18.943116781808424,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,11,,1279.6656310246035,131116.7859223201,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,12,,-1.988802925282032,2.3199938847237873,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,13,,-23215.380224416036,32544.496401259676,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,14,,-656.9671724589277,-282.1565681764189,2123,5,SIN SOPORTE,0
PEACE FRUIT,RAINIER,15,,-1235.0052932109063,-602.158395711533,2123,5,SIN SOPORTE,0
PEACE FRUIT,REGINA,3,,-0.724885630781961,0.04539455701835404,2123,5,SIN SOPORTE,6
PEACE FRUIT,REGINA,4,-0.23570806831116464,-0.3987798223226568,-0.07263631429967118,2123,5,PEOR,89
PEACE FRUIT,REGINA,5,,-2.2678059557868195,-1.9182222526559602,2123,5,SIN SOPORTE,4
PEACE FRUIT,REGINA,6,,-1186.9535036482562,138.43319964347052,2123,5,SIN SOPORTE,0
PEACE FRUIT,REGINA,7,,-51.547933116136484,31.784109714765833,2123,5,SIN SOPORTE,0
PEACE FRUIT,REGINA,8,-0.25066623761593754,-0.3242962097926933,-0.17703626543930437,2123,5,PEOR,36
PEACE FRUIT,REGINA,9,,-177.86183747476312,-156.90223809434687,2123,5,SIN SOPORTE,0
PEACE FRUIT,REGINA,10,,-59.836002420657536,141.51665602487066,2123,5,SIN SOPORTE,0
PEACE FRUIT,REGINA,11,,-442.50387449276536,623.4519896886696,2123,5,SIN SOPORTE,0
PEACE FRUIT,REGINA,12,,-1.5045483935495576,3.8699418979954046,2123,5,SIN SOPORTE,0
PEACE FRUIT,REGINA,13,,-0.19116282871146906,0.7896964590825627,2123,5,SIN SOPORTE,0
PEACE FRUIT,REGINA,14,,-1941.0127925469453,495.9072687271571,2123,5,SIN SOPORTE,0
PEACE FRUIT,REGINA,15,,-5090.5951274382205,1816.551378560277,2123,5,SIN SOPORTE,0
PEACE FRUIT,LAPINS,3,,3.2577180405148702,3.3828369190681213,2123,5,SIN SOPORTE,0
PEACE FRUIT,LAPINS,4,,0.1854414549600512,0.37103690782753124,2123,5,SIN SOPORTE,9
PEACE FRUIT,LAPINS,5,0.1840755768183655,0.12983632886477237,0.23831482477195684,2123,5,MEJOR,294
PEACE FRUIT,LAPINS,6,-1.349915457198405,-1.8862983098327566,-0.813532604564064,2123,5,PEOR,97
PEACE FRUIT,LAPINS,7,-0.5683233311614981,-0.7151743515658571,-0.4214723107571464,2123,5,PEOR,92
PEACE FRUIT,LAPINS,8,0.21260167987909329,0.14513843272035187,0.2800649270378356,2123,5,MEJOR,119
PEACE FRUIT,LAPINS,9,0.056403170324689,-0.0019207373244801776,0.11472707797386172,2123,5,INCIERTO,84
PEACE FRUIT,LAPINS,10,-0.1824534064220371,-0.2123449237453204,-0.15256188909875204,2123,5,PEOR,92
PEACE FRUIT,LAPINS,11,,0.8084537552161005,0.9421688810009211,2123,5,SIN SOPORTE,0
PEACE FRUIT,LAPINS,12,,2.2786001595850642,14.83043357550615,2123,5,SIN SOPORTE,0
PEACE FRUIT,LAPINS,13,,-2492.8343057096126,-626.5469516272652,2123,5,SIN SOPORTE,0
PEACE FRUIT,LAPINS,14,,-1401.9731457036146,-265.56041852122485,2123,5,SIN SOPORTE,0
PEACE FRUIT,LAPINS,15,,-6302.944261207833,2276.0884320343766,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,3,,-0.8140772796135685,0.20847773861326763,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,4,,-0.7040649366032194,-0.19046064892084313,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,5,,-0.49212490319382907,0.30139203210882337,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,6,,-6.741235656779233,-0.31235229849521895,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,7,,-91.8801891708081,106.1134599225861,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,8,,-537.5697781245883,57.28660103372766,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,9,,-68.59768626218873,-37.14123272331371,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,10,,37090.691088773616,48657.42630418851,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,11,,-4236.802781492197,-1019.0840297344098,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,12,,-2177.4920411024664,-1083.6848837407588,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,13,,-831.002527248725,416.41770046544775,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,14,,-6983.936865963531,3127.318685614061,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL DAWN,15,,-350.7253718954018,421.09489340287087,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,3,,-0.8140772796559211,0.20847773865253139,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,4,,-0.800734953130816,-0.25270899876068914,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,5,,-0.49212490319383184,0.30139203210882304,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,6,,-5.9703951588698025,1.4981552694182008,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,7,,-6.224799496096384,16.733634460249306,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,8,,-3.8345786119086256,1.3832447530641607,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,9,,18.570397629086866,65.96498821297612,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,10,,-1814.2972296893868,1648.3243235767154,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,11,,-6453.805310995638,-1999.7702792572381,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,12,,-1.8833267675133385,6.876935936093971,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,13,,-6315.713305613036,7497.551462841513,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,14,,-503.81778571179234,1030.9620322126507,2123,5,SIN SOPORTE,0
PEACE FRUIT,BLACK PEARL,15,,-164.3156697543883,-64.54204727196958,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,3,,-0.8140772793400373,0.20847773840847866,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,4,,-0.800734953130814,-0.25270899876068914,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,5,,-0.49212490319383995,0.3013920321088321,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,6,,-5.943003956502983,1.9249544419633837,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,7,,-2562.2000283152765,70.82430682712834,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,8,,-0.7143335731616043,0.0766135785387626,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,9,,-113.75984405695885,75.05586006462066,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,10,,-148.05122500834545,2.4255480202161834,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,11,,-78879.947570165,71787.31934102374,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,12,,0.030827615652163187,2.3808397898390803,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,13,,-22454.123133321187,3334.715950150865,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,14,,-1241.3374156870723,2071.3480691111495,2123,5,SIN SOPORTE,0
PEACE FRUIT,ROYAL RAINIER,15,,-453.8992462420751,119.89632507151998,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,3,,-0.8140772793932516,0.20847773844891104,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,4,,-0.800734953130813,-0.25270899876069675,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,5,,-0.4921249031938397,0.30139203210882914,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,6,,-5.970395158869589,1.4981552694179316,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,7,,-6.224799496292155,16.733634460300582,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,8,,-3.8345786119084577,1.3832447530640928,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,9,,18.570397629087555,65.96498821297612,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,10,,-554.9484219305847,367.98404261997666,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,11,,-289.4830823631547,457.9687407261863,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,12,,1.5663026406449538,4.56610015887656,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,13,,0.04722954457481998,1.2129770998830467,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,14,,-1652.0389927210456,342.7588257554562,2123,5,SIN SOPORTE,0
PEACE FRUIT,CORAL,15,,-5057.024251533089,1809.1864337822171,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,3,,-0.8140772798140935,0.20847773875961795,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,4,,-0.8007349531308081,-0.25270899876069725,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,5,,-0.49212490319383406,0.3013920321088248,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,6,,-6.124264599271939,2.661650872205697,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,7,,-3.62244538276775,-3.041561893354925,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,8,,0.001131376692362407,0.45633388140144254,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,9,,-3348.7083431284605,-1798.2059654146312,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,10,,-25122.24436714391,40576.94134285191,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,11,,-4049.517275302316,6805.8635358634565,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,12,,-0.8408712099436899,2.8513321862803065,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,13,,-43298.30465742886,17801.333710163228,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,14,,-163.5620799741262,76.64724419766185,2123,5,SIN SOPORTE,0
PEACE FRUIT,GLEN RED,15,,30.248478004940267,443.2198830419229,2123,5,SIN SOPORTE,0
PEACE FRUIT,MEDA R TIGER,3,,-0.814077279584729,0.20847773859522656,2123,5,SIN SOPORTE,0
PEACE FRUIT,MEDA R TIGER,4,,-0.8007349531308077,-0.2527089987606906,2123,5,SIN SOPORTE,0
PEACE FRUIT,MEDA R TIGER,5,,-0.49212490319383656,0.3013920321088291,2123,5,SIN SOPORTE,0
PEACE FRUIT,MEDA R TIGER,6,,-5.9703951588696125,1.4981552694180116,2123,5,SIN SOPORTE,0
PEACE FRUIT,MEDA R TIGER,7,,-6.146784614511031,16.711074421045616,2123,5,SIN SOPORTE,0
PEACE FRUIT,MEDA R TIGER,8,,-1.2842602993827883,-0.012370976151009905,2123,5,SIN SOPORTE,0
PEACE FRUIT,MEDA R TIGER,9,,75.33734539410175,211.60398443004948,2123,5,SIN SOPORTE,0
PEACE FRUIT,MEDA R TIGER,10,,-1998.5725473237574,1499.7185884786184,2123,5,SIN SOPORTE,0
