BROKER,CODENVASE,SEMANA,CATE,CI_LO,CI_HI,N,N_TEMP,DIRECCION,N_OBS
"FUJIAN SUN VIRTUE CO.,LTD",C0535100,12,3.3598552037898237,2.889368771292963,3.830341636286713,20802,6,MEJOR,959
"FUJIAN SUN VIRTUE CO.,LTD",C0535100,13,2.181768298149109,1.6800079156520318,2.683529157483344,20802,6,MEJOR,284
"FUJIAN SUN VIRTUE CO.,LTD",C0535100,14,2.6302372046079654,2.3552212911646544,2.9052531180512764,20802,6,MEJOR,850
"FUJIAN SUN VIRTUE CO.,LTD",C0535100,15,3.645866062492132,-0.9093505281134107,8.201082654028998,20802,6,INCIERTO,44
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,3,,0.8307465617945626,1.9482521176982597,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,4,,-0.7396757734392753,0.3609617388481483,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,5,,0.6934509639976897,1.7678413535752562,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,6,,-316.57337950543365,1292.2709829714227,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,7,,-673.2900508784794,2513.6081398681836,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,8,,-5.44632233704591,-0.6011667482273322,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,9,,-8.485475409074326,2.0747292413985,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,10,,-2484.1511321702746,-2088.60666182603,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,11,,195.18881771430455,338.96466800985587,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,12,,878.7940433226366,1060.2294845477813,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,13,,977.055600536678,3423.0387775065483,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,14,,-5.173866744872355,2.9358047423351845,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C4434125,15,,-3342.019180274314,-1959.984935731878,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,3,,0.8363100544525032,1.8505644589422594,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,4,,-497.17984007151836,222.68998535792923,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,5,,128.32653428370645,222.84731067122377,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,6,,10.14345988382529,15.167345313979874,20802,6,SIN SOPORTE,7
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,7,,8340.303634656055,8356.754390558766,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,8,,408.6880237714688,519.3484288398574,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,9,,-331.9799527870317,-291.0246417161353,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,10,,10.614584346887852,13.968873937861293,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,11,,-0.30252634946203155,-0.032198504114455045,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,12,,1.5789904223281068,1.9455224206665198,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,13,,-0.9695944166458746,-0.5666955786347381,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,14,,-456.53623917106654,-403.92390066238545,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",C0635120,15,,5.65718887690051,12.437614720557429,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,3,1.3894993397464015,0.830746561794561,1.9482521176982543,20802,6,MEJOR,23
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,4,,-1.357285278324677,-1.1242481446796166,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,5,,-801.359706615194,-397.3242061689,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,6,,162.55543278815395,276.826360889893,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,7,,-0.2227771607832771,0.18430134071051532,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,8,0.7794103010469335,0.4871851915673993,1.0716354105271497,20802,6,MEJOR,129
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,9,-0.39650937769329175,-0.7282850045334374,-0.0647337508531462,20802,6,PEOR,55
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,10,,-0.22441780329212813,1.6551657891319718,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,11,,-1802.0411807644518,1456.7407739927396,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,12,,86.0574321858746,98.22745543804436,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,13,,3429.17074146459,4405.36363518576,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,14,,-149.2751063621672,-52.41385689600311,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P0232087,15,,1173.112991520871,1839.5447217317142,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,3,,0.8307465617945567,1.9482521176982515,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,4,,-0.739675773439302,0.3609617388481182,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,5,,-5.62224952814638,0.26891400730069837,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,6,,24.152741499666476,33.92986992520481,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,7,0.1743739747819531,-0.05986495816081713,0.4086129077247241,20802,6,INCIERTO,54
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,8,,0.48718519156730916,1.0716354105259893,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,9,,1.5088944184014235,3.077840728298364,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,10,,2.4500888244244603,4.213621963467881,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,11,,0.9843309662093613,2.518690116807287,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,12,,0.6457458216156805,0.8619964688908475,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,13,,-0.6095884193782305,-0.35518663734413825,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,14,,2.2190014734244947,6.5403363094353075,20802,6,SIN SOPORTE,0
"FUJIAN SUN VIRTUE CO.,LTD",P2532103,15,,5.668155020801954,12.450397731793906,20802,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,3,0.018677139870044268,-0.7611679328424571,0.7985222125825508,12288,6,INCIERTO,27
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,4,-0.11711677133952136,-0.4340506682631695,0.19981712558412673,12288,6,INCIERTO,693
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,5,-3.851238771333467,-4.463163739429241,-3.2393138032377085,12288,6,PEOR,623
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,6,1.375144055681469,1.1654188681741073,1.584869243188827,12288,6,MEJOR,841
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,7,2.05861883469327,1.784825689783737,2.332411979657565,12288,6,MEJOR,605
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,8,1.4238774567417565,1.2028242087777716,1.6449307047062316,12288,6,MEJOR,675
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,9,4.383507214684155,3.973610405464334,4.793404023903986,12288,6,MEJOR,818
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,10,3.296988371759653,2.749331906179591,3.8446448149879733,12288,6,MEJOR,429
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,11,-2.63033337834064,-3.5691319414413964,-1.691534815239889,12288,6,PEOR,339
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,12,5.21895314194262,4.789084307740633,5.648821957518156,12288,6,MEJOR,229
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,13,-1.9071197509765625,-3.327960976739681,-0.4862327488462568,12288,6,PEOR,100
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,14,-2.3054287433624268,-4.0931964131865195,-0.5176611033406571,12288,6,PEOR,121
GUANGZHOU QINGUO IMPORT & EXPO,C0535096,15,,-31.433608791655132,248.22964910695254,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,3,,-0.7611679328424593,0.7985222125825495,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,4,,-0.43405066826315214,0.19981712558415193,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,5,,-4.46316373942964,-3.2393138032373665,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,6,,1.1654188681741031,1.584869243188824,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,7,,1.7848256897770471,2.3324119796081573,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,8,,1.2028242087780412,1.644930704706168,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,9,,3.9736104054643295,4.7934040239039835,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,10,,2.749331734720188,3.84464503115086,12288,6,SIN SOPORTE,4
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,11,,-3.569131941441394,-1.6915348152398848,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,12,,4.789084544390288,5.648821732044372,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,13,,-3.9497898783319725,-1.0112239156133402,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,14,,-4.093197033171291,-0.5176604982570472,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4635096,15,,-40.65421817500268,244.4426227686543,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,3,2.9768715676054853,2.435699716582307,3.518043418610474,12288,6,MEJOR,117
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,4,0.7105795813425106,0.48271999543249794,0.9384391672525411,12288,6,MEJOR,480
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,5,-1.2943363783572348,-1.629447502497558,-0.9592252542169062,12288,6,PEOR,859
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,6,1.4341329999163435,1.2281377960420972,1.6401282037905913,12288,6,MEJOR,1296
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,7,0.8453240740716019,0.7038102348085168,0.9868379133346729,12288,6,MEJOR,1525
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,8,2.470032906412463,2.2268745528600298,2.7131912599649,12288,6,MEJOR,740
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,9,1.5671922257286726,1.284621322765255,1.8497631286920846,12288,6,MEJOR,751
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,10,-0.47714166539950664,-0.7876852878609879,-0.16659804293802727,12288,6,PEOR,384
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,11,1.128639181967149,0.9226590851033688,1.3346192788309132,12288,6,MEJOR,432
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,12,-0.3645994443490821,-1.0556613311218521,0.32646244242373756,12288,6,INCIERTO,137
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,13,,-3261.4737634946027,1338.1615646172677,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,14,3.742473439816308,3.2815060762609667,4.203440803371763,12288,6,MEJOR,36
GUANGZHOU QINGUO IMPORT & EXPO,C0535100,15,,-34112.49733452944,-32970.00381789377,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,3,,-0.7611679328424668,0.7985222125825444,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,4,,-0.43405066826317595,0.19981712558412607,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,5,,-4.4631637394291985,-3.239313803237735,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,6,,-2326.0805537829656,611.0793626716834,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,7,,-121.25750121268459,300.293528334275,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,8,,-6.886023443161601,0.4935476679843833,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,9,,-3.13985290350342,4.70104276251754,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,10,,-12113.390223556846,-11441.117173200757,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,11,,-36.52068676997351,435.5514917704558,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,12,,878.7940434297907,1060.2294844545122,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,13,,977.0555941436039,3423.038723757608,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,14,,-5.173866744872376,2.935804742335171,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C4434125,15,,-3342.019178040419,-1959.9849406014064,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,3,,-0.7460576312831877,1.349194071303717,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,4,-7.334480091569276,-8.01787643197571,-6.651083749467545,12288,6,PEOR,27
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,5,,79.3216356043295,110.92689052488454,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,6,,-442.43446475201074,-414.87194429404315,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,7,,604.4823032676684,654.7697375134123,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,8,,57.11215645825564,83.19564374543296,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,9,,-331.9799550583794,-291.02463930494804,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,10,,10.614584374709803,13.96887390599171,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,11,,-0.3025263494620306,-0.03219850411445316,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,12,,1.578990422328106,1.945522420666519,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,13,,-0.9695944166458735,-0.5666955786347374,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,14,,-456.5362398394843,-403.9239001021141,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,C0635120,15,,-19.40889887122829,235.9540751514541,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,3,,-0.7611679328424716,0.7985222125825324,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,4,,-0.21463984610494316,0.04781616038638836,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,5,,1299.4326602583205,3085.814832590575,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,6,,450.25139085874815,530.9722747907915,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,7,,1.7848256897848338,2.3324119796647387,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,8,,1.2028242087783099,1.6449307047062547,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,9,,9.833215982358915,19.55169383419303,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,10,,-0.5235011611058729,1.8494174513890758,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,11,,-309.5185601204292,679.0122227832305,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,12,,86.05743204151176,98.22745556766242,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,13,,590.420448668894,739.598234373146,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,14,,-149.27510635519326,-52.41385689480973,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P0232087,15,,636.6989032380558,1031.3830510792425,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,3,,-0.7611679328424626,0.7985222125825431,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,4,,-0.4340506682631731,0.19981712558413034,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,5,,-5.622249528151076,0.2689140073029095,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,6,,24.15274137644159,33.92987009774725,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,7,,-0.2614452964005329,0.057301552588364765,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,8,,1.2028242087792949,1.6449307047062858,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,9,,4.162936528122936,5.402361588538026,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,10,,2.7493316453895966,3.844645127932032,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,11,,-4.792276497301412,-1.9305806555599543,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,12,,0.6457458216156804,0.8619964688908474,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,13,,-0.6095884193782308,-0.3551866373441383,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,14,,-2.664387288463027,1.3948560384630264,12288,6,SIN SOPORTE,0
GUANGZHOU QINGUO IMPORT & EXPO,P2532103,15,,-31.433608791622362,248.22964910697797,12288,6,SIN SOPORTE,0
HEMA,C0535096,3,,0.8306909474181394,2.2338045876218966,3162,5,SIN SOPORTE,0
HEMA,C0535096,4,,-0.7136737921201697,1.1754294350074737,3162,5,SIN SOPORTE,0
HEMA,C0535096,5,,-457.2864176080666,23.07730783017351,3162,5,SIN SOPORTE,0
HEMA,C0535096,6,2.806126207838771,2.088355270616458,3.523897145061133,3162,5,MEJOR,41
HEMA,C0535096,7,2.360974646084305,2.055575011023755,2.6663742811556976,3162,5,MEJOR,104
HEMA,C0535096,8,,-51.32593984793834,187.93544728071464,3162,5,SIN SOPORTE,0
HEMA,C0535096,9,-3.075690549323653,-4.120128975267766,-2.0312521233795118,3162,5,PEOR,180
HEMA,C0535096,10,,-14.084977261988513,129.5171228426379,3162,5,SIN SOPORTE,0
HEMA,C0535096,11,3.9956241358697655,3.0826993046624187,4.908548967077137,3162,5,MEJOR,26
HEMA,C0535096,12,,51.098805913805975,197.96102480766174,3162,5,SIN SOPORTE,0
HEMA,C0535096,13,,736.0414197970481,1480.7808992337136,3162,5,SIN SOPORTE,0
HEMA,C0535096,14,,-7289.898358628332,-6868.53733018642,3162,5,SIN SOPORTE,0
HEMA,C0535096,15,,-113.33303204322573,96.11719215005988,3162,5,SIN SOPORTE,0
HEMA,C4635096,3,,0.830690947418187,2.233804587621973,3162,5,SIN SOPORTE,0
HEMA,C4635096,4,,-0.7136737921199677,1.175429435007093,3162,5,SIN SOPORTE,0
HEMA,C4635096,5,,-457.2864177266966,23.07730789707591,3162,5,SIN SOPORTE,0
HEMA,C4635096,6,,2.0883552706164332,3.5238971450611123,3162,5,SIN SOPORTE,0
HEMA,C4635096,7,,2.0555750110306574,2.666374281181196,3162,5,SIN SOPORTE,0
HEMA,C4635096,8,,-51.32593985352224,187.93544727476947,3162,5,SIN SOPORTE,0
HEMA,C4635096,9,,-4.120128975267762,-2.0312521233795087,3162,5,SIN SOPORTE,0
HEMA,C4635096,10,,-14.084977344777514,129.5171227168106,3162,5,SIN SOPORTE,0
HEMA,C4635096,11,,3.0826993046624005,4.908548967077109,3162,5,SIN SOPORTE,0
HEMA,C4635096,12,,51.09880587540947,197.9610247901789,3162,5,SIN SOPORTE,0
HEMA,C4635096,13,,804.0929468309032,1608.7646276319872,3162,5,SIN SOPORTE,0
HEMA,C4635096,14,,-7289.890810420584,-6868.540367443653,3162,5,SIN SOPORTE,0
HEMA,C4635096,15,,-105.10327316301547,96.71945121917823,3162,5,SIN SOPORTE,0
HEMA,C0535100,3,,16.467306326624765,177.78879276713067,3162,5,SIN SOPORTE,0
HEMA,C0535100,4,-5.803589234339569,-6.87076896133121,-4.736409507348227,3162,5,PEOR,52
HEMA,C0535100,5,2.162607531877618,1.8438425016501292,2.4813725621051157,3162,5,MEJOR,275
HEMA,C0535100,6,-0.37570099317330374,-0.5545741825603232,-0.1968278037862826,3162,5,PEOR,545
HEMA,C0535100,7,-1.507083982737182,-1.7718759591708722,-1.2422920063034848,3162,5,PEOR,428
HEMA,C0535100,8,0.3539234346872169,0.2005434899923909,0.5073033793820535,3162,5,MEJOR,313
HEMA,C0535100,9,1.7730551967162835,1.1978510256159012,2.3482593678166603,3162,5,MEJOR,458
HEMA,C0535100,10,1.0829102560949568,0.8240798643829566,1.3417406478069438,3162,5,MEJOR,246
HEMA,C0535100,11,0.8168607133711338,0.3537246205474984,1.279996806194775,3162,5,MEJOR,228
HEMA,C0535100,12,2.980228792537744,2.5460407293826472,3.4144168556928265,3162,5,MEJOR,212
HEMA,C0535100,13,2.2422012090682983,1.6135060882690206,2.870897045123313,3162,5,MEJOR,54
HEMA,C0535100,14,,2.092233554681895,2.366380337985698,3162,5,SIN SOPORTE,0
HEMA,C0535100,15,,-3953.8881229896997,-3153.471943730003,3162,5,SIN SOPORTE,0
HEMA,C4434125,3,,0.8306909474184383,2.2338045876218984,3162,5,SIN SOPORTE,0
HEMA,C4434125,4,,-0.7136737921199593,1.1754294350071315,3162,5,SIN SOPORTE,0
HEMA,C4434125,5,,-457.2864172342324,23.077307617053748,3162,5,SIN SOPORTE,0
HEMA,C4434125,6,,-2326.0805505230255,611.0793604511005,3162,5,SIN SOPORTE,0
HEMA,C4434125,7,,116.24388699668009,492.2535634854797,3162,5,SIN SOPORTE,0
HEMA,C4434125,8,,-113.60216639265337,285.75466989529184,3162,5,SIN SOPORTE,0
HEMA,C4434125,9,,-5.981164384410745,-0.8405357080307172,3162,5,SIN SOPORTE,0
HEMA,C4434125,10,,-2484.151298761458,-2088.6064364331214,3162,5,SIN SOPORTE,0
HEMA,C4434125,11,,191.65977365961294,338.16136947702324,3162,5,SIN SOPORTE,0
HEMA,C4434125,12,,878.7940433319525,1060.229484489879,3162,5,SIN SOPORTE,0
HEMA,C4434125,13,,977.0555837714487,3423.0386972409333,3162,5,SIN SOPORTE,0
HEMA,C4434125,14,,-5.1738667448723765,2.9358047423351703,3162,5,SIN SOPORTE,0
HEMA,C4434125,15,,-3342.0191785289976,-1959.9849407619154,3162,5,SIN SOPORTE,0
HEMA,C0635120,3,,0.8328381812366181,2.323753018212961,3162,5,SIN SOPORTE,0
HEMA,C0635120,4,,-237.2803316854744,56.93811599562639,3162,5,SIN SOPORTE,0
HEMA,C0635120,5,,79.32173078649559,110.92679542533193,3162,5,SIN SOPORTE,0
HEMA,C0635120,6,,25.922008588949147,32.785187001362864,3162,5,SIN SOPORTE,0
HEMA,C0635120,7,,-2192.878087116689,-2181.7481726163023,3162,5,SIN SOPORTE,0
HEMA,C0635120,8,,57.11215654313017,83.19564364995932,3162,5,SIN SOPORTE,0
HEMA,C0635120,9,,-331.9799546522201,-291.0246397254003,3162,5,SIN SOPORTE,0
HEMA,C0635120,10,,10.614584317311012,13.96887395970023,3162,5,SIN SOPORTE,0
HEMA,C0635120,11,,-0.3025263494620337,-0.032198504114454934,3162,5,SIN SOPORTE,0
HEMA,C0635120,12,,1.578990422328106,1.945522420666519,3162,5,SIN SOPORTE,0
HEMA,C0635120,13,,-0.9695944166458734,-0.5666955786347373,3162,5,SIN SOPORTE,0
HEMA,C0635120,14,,-456.5362399967234,-403.9238999412665,3162,5,SIN SOPORTE,0
HEMA,C0635120,15,,-111.80440346599832,95.66480903854813,3162,5,SIN SOPORTE,0
HEMA,P0232087,3,,0.8306909474182869,2.233804587621916,3162,5,SIN SOPORTE,0
HEMA,P0232087,4,,-0.07914640895783968,0.1625786084049185,3162,5,SIN SOPORTE,0
HEMA,P0232087,5,,1864.9251319181578,4283.647133225157,3162,5,SIN SOPORTE,0
HEMA,P0232087,6,,1308.1247494404827,1355.7287831190467,3162,5,SIN SOPORTE,0
HEMA,P0232087,7,,2.0555750110291284,2.666374281176792,3162,5,SIN SOPORTE,0
HEMA,P0232087,8,,-51.32593985845459,187.93544727320142,3162,5,SIN SOPORTE,0
HEMA,P0232087,9,,9.833216026394638,19.551693791030477,3162,5,SIN SOPORTE,0
HEMA,P0232087,10,,-29831.79821366701,-28274.98864203062,3162,5,SIN SOPORTE,0
HEMA,P0232087,11,,-309.5185519412375,679.0122099073799,3162,5,SIN SOPORTE,0
HEMA,P0232087,12,,86.05743239058451,98.22745521800753,3162,5,SIN SOPORTE,0
HEMA,P0232087,13,,590.4204480380122,739.5982348428568,3162,5,SIN SOPORTE,0
HEMA,P0232087,14,,-149.27510635968378,-52.41385689685229,3162,5,SIN SOPORTE,0
HEMA,P0232087,15,,105.41545762136403,209.70969766299595,3162,5,SIN SOPORTE,0
HEMA,P2532103,3,,0.8306909474182917,2.233804587621955,3162,5,SIN SOPORTE,0
HEMA,P2532103,4,,-0.7136737921199956,1.1754294350073724,3162,5,SIN SOPORTE,0
HEMA,P2532103,5,,-5.6222495281576546,0.268914007304518,3162,5,SIN SOPORTE,0
HEMA,P2532103,6,,24.152741479645627,33.92986997957514,3162,5,SIN SOPORTE,0
HEMA,P2532103,7,,-0.2614452964005335,0.05730155258836456,3162,5,SIN SOPORTE,0
