BROKER,CALIBRE,SEMANA,CATE,CI_LO,CI_HI,N,N_TEMP,DIRECCION,N_OBS
JIAXING HUATONG FRUIT CO. LTD,3J,15,,-85.11133638056786,60.47174104250993,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,4J,3,,-4.454434627611079,26.974594049030596,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,4J,4,,-17197.209097279243,-10267.21050538321,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,4J,5,,3.7423944006060075,5.163968556056945,8327,6,SIN SOPORTE,2
JIAXING HUATONG FRUIT CO. LTD,4J,6,,-968.2822972765449,-839.9125135053101,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,4J,7,1.0155373475927032,0.633464700517241,1.397609994668176,8327,6,MEJOR,20
JIAXING HUATONG FRUIT CO. LTD,4J,8,,1.665366200043368,2.65297581087549,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,4J,9,,-11.157142149010735,-7.139656012061388,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,4J,10,-1.5995888371827647,-2.1778664786879762,-1.0213111956776246,8327,6,PEOR,14
JIAXING HUATONG FRUIT CO. LTD,4J,11,,4.226647476679386,27.289205150874388,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,4J,12,,118.15063015500264,135.43921479436037,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,4J,13,,-1633.5281810864547,1598.4244656721273,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,4J,14,,8.841719545657206,13.937756940527214,8327,6,SIN SOPORTE,5
JIAXING HUATONG FRUIT CO. LTD,4J,15,,-42.519920183965866,-20.35392498718793,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,3,,1.6500193276717008,5.693889656651601,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,4,,-2.289852276232927,0.3192680432630428,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,5,,-0.051329299636407894,0.37105482794832123,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,6,,-0.9897093728566064,-0.35016819629382306,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,7,,-2.7747735050029787,-2.373046181999304,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,8,,-2.213833816083983,-0.3140098372703698,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,9,,-7.734425520815633,-5.164417308099408,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,10,,-2.3238064285976017,-1.4072812666900538,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,11,,-3.180727614214521,-2.0330098600743804,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,12,,-90.01203886068248,111.25039064965452,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,13,,-4.020920025462319,-0.14885475743977739,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,14,,2.171431339526637,3.658066448673023,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,XLD ,15,,-71.76143623116076,55.29071421444967,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,4JDD,3,,-2051.5462656978852,902.5648652825621,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,4JDD,4,,-17.692705388477265,-12.87244351891039,8327,6,SIN SOPORTE,4
JIAXING HUATONG FRUIT CO. LTD,4JDD,5,7.166807893663645,5.683203906575034,8.650411865851094,8327,6,MEJOR,10
JIAXING HUATONG FRUIT CO. LTD,4JDD,6,,2.969121699707682,6.066775351683833,8327,6,SIN SOPORTE,8
JIAXING HUATONG FRUIT CO. LTD,4JDD,7,0.27974109592901186,-0.755620121128739,1.315102312986791,8327,6,INCIERTO,12
JIAXING HUATONG FRUIT CO. LTD,4JDD,8,,-12.323399796020567,2.028485606294452,8327,6,SIN SOPORTE,4
JIAXING HUATONG FRUIT CO. LTD,4JDD,9,,-1.3741732497501329,1.1281976962253248,8327,6,SIN SOPORTE,7
JIAXING HUATONG FRUIT CO. LTD,4JDD,10,-1.3290865999646542,-2.7684412984259867,0.11026809849682029,8327,6,INCIERTO,19
JIAXING HUATONG FRUIT CO. LTD,4JDD,11,,0.9139221367287451,3.1712407864558396,8327,6,SIN SOPORTE,9
JIAXING HUATONG FRUIT CO. LTD,4JDD,12,6.810288187632271,5.9141208732141255,7.706455502050376,8327,6,MEJOR,12
JIAXING HUATONG FRUIT CO. LTD,4JDD,13,-5.261981766218014,-6.5048554848342475,-4.019108047612694,8327,6,PEOR,10
JIAXING HUATONG FRUIT CO. LTD,4JDD,14,,-0.865604976447599,3.8254631481313606,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,4JDD,15,,-1528.5251548601946,-1437.446535795203,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JDD,3,,1.650019327671603,5.693889656651496,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JDD,4,,-2.289852276232936,0.3192680432630375,8327,6,SIN SOPORTE,6
JIAXING HUATONG FRUIT CO. LTD,5JDD,5,,-0.05132929963640395,0.37105482794835276,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JDD,6,,-0.9897093728565989,-0.35016819629381646,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JDD,7,,-2.7747735050029907,-2.3730461819993205,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JDD,8,,-2.213833816083983,-0.31400983727034126,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JDD,9,,-7.734425520815634,-5.164417308099408,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JDD,10,,-2.3238064285976257,-1.4072812666900727,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JDD,11,,-3.180727614211161,-2.0330098600690545,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JDD,12,,-90.01203886059588,111.25039064970571,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JDD,13,,-4.0209200255233934,-0.14885475736415033,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JDD,14,,2.1714313395400726,3.6580664486741394,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JDD,15,,-71.76143623542177,55.290714217439195,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JD,3,,1.6500193276715778,5.693889656651433,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JD,4,,-2.289852276232976,0.3192680432630064,8327,6,SIN SOPORTE,1
JIAXING HUATONG FRUIT CO. LTD,5JD,5,,-0.05132929963641866,0.3710548279483249,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JD,6,,-0.989709372856596,-0.350168196293814,8327,6,SIN SOPORTE,7
JIAXING HUATONG FRUIT CO. LTD,5JD,7,,-2.7747735050029725,-2.373046181999296,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JD,8,,-2.2138338160840307,-0.3140098372703507,8327,6,SIN SOPORTE,4
JIAXING HUATONG FRUIT CO. LTD,5JD,9,,-7.734425520815633,-5.164417308099409,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JD,10,,-2.323806428597633,-1.4072812666900791,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JD,11,,-3.1709486785281418,-2.03490855880641,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JD,12,,-90.01203886062463,111.25039064966442,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JD,13,,-18.44436477557049,14.341235452048135,8327,6,SIN SOPORTE,5
JIAXING HUATONG FRUIT CO. LTD,5JD,14,,2.1491860434399963,3.6946208993575316,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5JD,15,,-114.70615837655369,133.7019355873055,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5J,3,,1.6500193276725228,5.693889656652606,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5J,4,,-2.289852276232966,0.3192680432630106,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5J,5,,-0.05132929963639901,0.37105482794833367,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5J,6,,-0.9897093728566011,-0.35016819629382034,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5J,7,,-2.7747735050029694,-2.373046181999299,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5J,8,,-2.213833816083973,-0.3140098372703657,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5J,9,,-7.734425520815629,-5.164417308099405,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5J,10,,-2.32380642859761,-1.4072812666900598,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5J,11,,-3.180727614205348,-2.0330098600492064,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5J,12,,-90.0120388607084,111.25039064975958,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5J,13,,-4.020920025519435,-0.14885475736810916,8327,6,SIN SOPORTE,1
JIAXING HUATONG FRUIT CO. LTD,5J,14,,2.171431339520398,3.6580664486792616,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,5J,15,,-68.77377109598957,59.77034100432638,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,3,,1.650019327671461,5.69388965665156,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,4,,-2.2898522762329363,0.3192680432630235,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,5,,-0.051329299636427766,0.3710548279483056,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,6,,-0.9897093728566004,-0.35016819629381907,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,7,,-2.7747735050029765,-2.3730461819993063,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,8,,-2.2138338160839885,-0.31400983727033593,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,9,,-7.734425520815638,-5.164417308099408,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,10,,-2.3238064285976163,-1.4072812666900678,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,11,,-3.1807276142145238,-2.0330098600653894,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,12,,-90.01203886079367,111.25039064980982,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,13,,-4.020920025630896,-0.1488547572420964,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,14,,2.1714313395032945,3.658066448696365,8327,6,SIN SOPORTE,0
JIAXING HUATONG FRUIT CO. LTD,LDD,15,,-71.76143623295977,55.290714213840324,8327,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,J,3,,-684.2431752308055,501.5542074578176,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,J,4,0.2462718236039052,-0.6886563995362697,1.1812000467440888,19676,6,INCIERTO,39
JINHUA WUZHOU FRUIT CO. LTD ,J,5,-0.6543948586501394,-1.1508072216502194,-0.15798249565011618,19676,6,PEOR,11
JINHUA WUZHOU FRUIT CO. LTD ,J,6,0.440815199193735,0.19988886893587213,0.6817415294515836,19676,6,MEJOR,95
JINHUA WUZHOU FRUIT CO. LTD ,J,7,-0.33403010216733264,-0.7560540488418754,0.08799384450669856,19676,6,INCIERTO,105
JINHUA WUZHOU FRUIT CO. LTD ,J,8,,1.8479628494193783,3.9846258741455216,19676,6,SIN SOPORTE,1
JINHUA WUZHOU FRUIT CO. LTD ,J,9,0.1742760686214151,-1.4072538620577646,1.755805999300541,19676,6,INCIERTO,37
JINHUA WUZHOU FRUIT CO. LTD ,J,10,,27.699781328349907,34.951556679886146,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,J,11,2.5945655880395457,-0.3455983284469961,5.534729504526068,19676,6,INCIERTO,12
JINHUA WUZHOU FRUIT CO. LTD ,J,12,1.0927450152739766,-0.37411984203300186,2.5596098727410257,19676,6,INCIERTO,12
JINHUA WUZHOU FRUIT CO. LTD ,J,13,,-3.9929252529169945,3.4807347997617946,19676,6,SIN SOPORTE,1
JINHUA WUZHOU FRUIT CO. LTD ,J,14,,-8.418410764095466,17.09818321271007,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,J,15,,-4.657803834682836,0.9416994293036796,19676,6,SIN SOPORTE,1
JINHUA WUZHOU FRUIT CO. LTD ,XL,3,,-2.271606104895302,2.616232703653924,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XL,4,0.46512918852386065,0.19428724258465607,0.7359711351615571,19676,6,MEJOR,76
JINHUA WUZHOU FRUIT CO. LTD ,XL,5,-2.8808646768164365,-3.384990662674208,-2.3767386909594572,19676,6,PEOR,23
JINHUA WUZHOU FRUIT CO. LTD ,XL,6,0.9942896647669883,0.5842947367129555,1.4042845928025398,19676,6,MEJOR,78
JINHUA WUZHOU FRUIT CO. LTD ,XL,7,-1.7809731316579338,-2.2183804136090366,-1.3435658497068665,19676,6,PEOR,69
JINHUA WUZHOU FRUIT CO. LTD ,XL,8,,2.6445880311408794,3.3390412993036604,19676,6,SIN SOPORTE,3
JINHUA WUZHOU FRUIT CO. LTD ,XL,9,-2.4203863448099696,-3.3800783826994336,-1.4606943069197669,19676,6,PEOR,73
JINHUA WUZHOU FRUIT CO. LTD ,XL,10,,-1.6634031764211836,-0.3935506925239457,19676,6,SIN SOPORTE,8
JINHUA WUZHOU FRUIT CO. LTD ,XL,11,0.0935197159415111,-0.420752655578728,0.6077920888587339,19676,6,INCIERTO,30
JINHUA WUZHOU FRUIT CO. LTD ,XL,12,,-0.3897892734657282,3.0350312177014773,19676,6,SIN SOPORTE,3
JINHUA WUZHOU FRUIT CO. LTD ,XL,13,,-49.982555687586625,26.283993580277876,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XL,14,,-441.9678443347466,3072.848717873627,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XL,15,,-1.5567131101985723,96.96934000019851,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,LD,3,,-38.63034245426098,359.6391433184806,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,LD,4,0.9710813225246966,0.5629721747845768,1.3791904703812317,19676,6,MEJOR,47
JINHUA WUZHOU FRUIT CO. LTD ,LD,5,,-1.119783143040618,0.8169568412638136,19676,6,SIN SOPORTE,8
JINHUA WUZHOU FRUIT CO. LTD ,LD,6,,2.067485032809992,2.5392211984113318,19676,6,SIN SOPORTE,6
JINHUA WUZHOU FRUIT CO. LTD ,LD,7,,-1.0057615846272088,-0.04658309850433068,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,LD,8,2.7948328845304786,2.325349677074832,3.264316092007953,19676,6,MEJOR,68
JINHUA WUZHOU FRUIT CO. LTD ,LD,9,3.4762328065735346,2.751098290288091,4.20136732285534,19676,6,MEJOR,20
JINHUA WUZHOU FRUIT CO. LTD ,LD,10,,-255.55826637949963,578.4979507742465,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,LD,11,-0.20269748157079448,-0.6056408765172557,0.20024591340477055,19676,6,INCIERTO,41
JINHUA WUZHOU FRUIT CO. LTD ,LD,12,,-0.780464778201243,1.3772621370134248,19676,6,SIN SOPORTE,5
JINHUA WUZHOU FRUIT CO. LTD ,LD,13,,-8334.346438228999,9297.077422698,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,LD,14,,-268.5069216127514,303.17530777232884,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,LD,15,,27.44295450382866,55.81589175282046,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,L,3,,-25.941525405229953,31.395532296345515,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,L,4,0.19872833720000926,-0.14176702919378337,0.5392237035355942,19676,6,INCIERTO,17
JINHUA WUZHOU FRUIT CO. LTD ,L,5,,1.0311751015366333,2.4729271732388716,19676,6,SIN SOPORTE,8
JINHUA WUZHOU FRUIT CO. LTD ,L,6,,-2.492148119049021,-2.1517638386917626,19676,6,SIN SOPORTE,3
JINHUA WUZHOU FRUIT CO. LTD ,L,7,,-588.3655370522948,-222.09657185096418,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,L,8,2.3810879890370416,2.0385907051462686,2.7235852729205385,19676,6,MEJOR,22
JINHUA WUZHOU FRUIT CO. LTD ,L,9,5.205789657164132,4.535927639874525,5.875651674395532,19676,6,MEJOR,11
JINHUA WUZHOU FRUIT CO. LTD ,L,10,,20.604491444902422,28.156960814277415,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,L,11,,-65.05031378028305,-38.27634406660886,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,L,12,,-1.3014469837966036,3.2126894368287764,19676,6,SIN SOPORTE,2
JINHUA WUZHOU FRUIT CO. LTD ,L,13,,-0.3748902903226008,6.767891205736323,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,L,14,,-260.91309159445257,259.57698745296244,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,L,15,,36.10685296667292,71.06083979962638,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,JDD,3,3.4465981879038736,2.2214185480614033,4.671777827513513,19676,6,MEJOR,22
JINHUA WUZHOU FRUIT CO. LTD ,JDD,4,3.6723036695861992,3.2043513610497247,4.1402559781226955,19676,6,MEJOR,159
JINHUA WUZHOU FRUIT CO. LTD ,JDD,5,0.05557311087329353,-0.2758437846623268,0.38699000640926196,19676,6,INCIERTO,253
JINHUA WUZHOU FRUIT CO. LTD ,JDD,6,2.4160000038229796,1.8421094258850537,2.989890581753388,19676,6,MEJOR,333
JINHUA WUZHOU FRUIT CO. LTD ,JDD,7,1.0068542056448173,0.7232453647930654,1.290463046496555,19676,6,MEJOR,358
JINHUA WUZHOU FRUIT CO. LTD ,JDD,8,1.2197891487238595,0.9311219928719187,1.5084563045757788,19676,6,MEJOR,328
JINHUA WUZHOU FRUIT CO. LTD ,JDD,9,-1.469588302684698,-2.353018678794935,-0.5861579265712134,19676,6,PEOR,194
JINHUA WUZHOU FRUIT CO. LTD ,JDD,10,1.3585400274810553,1.0061574909957038,1.7109225639664494,19676,6,MEJOR,123
JINHUA WUZHOU FRUIT CO. LTD ,JDD,11,2.127705858734222,1.670025515213613,2.585386202254835,19676,6,MEJOR,218
JINHUA WUZHOU FRUIT CO. LTD ,JDD,12,1.309376657923785,0.5155487004386067,2.1032046154089703,19676,6,MEJOR,87
JINHUA WUZHOU FRUIT CO. LTD ,JDD,13,0.033594238135265186,-0.9143014090313671,0.9814898853025794,19676,6,INCIERTO,47
JINHUA WUZHOU FRUIT CO. LTD ,JDD,14,-1.2647471419222984,-2.65951393184014,0.13001964799555044,19676,6,INCIERTO,40
JINHUA WUZHOU FRUIT CO. LTD ,JDD,15,,6.030860393869119,16.35463130460826,19676,6,SIN SOPORTE,1
JINHUA WUZHOU FRUIT CO. LTD ,JD,3,-1.216769126952883,-1.92170465994659,-0.5118335939587358,19676,6,PEOR,68
JINHUA WUZHOU FRUIT CO. LTD ,JD,4,1.9599771403218842,1.4996519382140576,2.4203023424297285,19676,6,MEJOR,294
JINHUA WUZHOU FRUIT CO. LTD ,JD,5,-0.42184814861692765,-0.7763654091775843,-0.06733088805626081,19676,6,PEOR,518
JINHUA WUZHOU FRUIT CO. LTD ,JD,6,0.8423779495590042,0.47079870120868966,1.2139571979093142,19676,6,MEJOR,529
JINHUA WUZHOU FRUIT CO. LTD ,JD,7,1.425535490217424,1.0573954256026765,1.7936755548321783,19676,6,MEJOR,353
JINHUA WUZHOU FRUIT CO. LTD ,JD,8,1.5838725309074917,1.298400649088261,1.8693444127267367,19676,6,MEJOR,577
JINHUA WUZHOU FRUIT CO. LTD ,JD,9,0.2333813851439971,-0.3287571207689409,0.7955198910569414,19676,6,INCIERTO,184
JINHUA WUZHOU FRUIT CO. LTD ,JD,10,1.1049098955882357,0.40280004254728063,1.8070197486291053,19676,6,MEJOR,261
JINHUA WUZHOU FRUIT CO. LTD ,JD,11,-0.525973446162654,-0.8465729021220718,-0.20537399020325214,19676,6,PEOR,218
JINHUA WUZHOU FRUIT CO. LTD ,JD,12,0.15007202559684174,-0.8720847255722162,1.1722287767658994,19676,6,INCIERTO,102
JINHUA WUZHOU FRUIT CO. LTD ,JD,13,-0.12765803334930148,-1.2518802340692647,0.9965641673706578,19676,6,INCIERTO,18
JINHUA WUZHOU FRUIT CO. LTD ,JD,14,,1.3536350963812684,4.42527299629785,19676,6,SIN SOPORTE,4
JINHUA WUZHOU FRUIT CO. LTD ,JD,15,,-3.31011141852958,7.219232745893697,19676,6,SIN SOPORTE,1
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,3,,-87.41107430286823,304.08891250566694,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,4,1.5610135136839571,0.8612905228958438,2.260736504472086,19676,6,MEJOR,101
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,5,2.241362016092747,1.6760903632873148,2.8066336688981655,19676,6,MEJOR,188
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,6,1.6529524668397428,1.0866548737012813,2.219250059978204,19676,6,MEJOR,260
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,7,-0.18294945263436446,-0.6325217584450223,0.26662285317629336,19676,6,INCIERTO,300
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,8,1.1173905634491341,0.8275446800523161,1.4072364468458212,19676,6,MEJOR,354
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,9,-3.1721284165686754,-4.073936677902291,-2.2703201552340473,19676,6,PEOR,216
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,10,0.7188986085912887,-0.08500343714192882,1.5228006543229429,19676,6,INCIERTO,180
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,11,2.734708668964725,2.0836628178725256,3.3857545200758667,19676,6,MEJOR,131
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,12,0.7478977432727154,-0.25606893519206797,1.751864421737488,19676,6,INCIERTO,82
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,13,-2.4199898726868128,-3.2261343996395997,-1.6138453457336848,19676,6,PEOR,56
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,14,2.0919297234238456,0.6677991087403004,3.516060338106481,19676,6,MEJOR,19
JINHUA WUZHOU FRUIT CO. LTD ,2JDD,15,,6.543818921225248,15.659460955681642,19676,6,SIN SOPORTE,2
JINHUA WUZHOU FRUIT CO. LTD ,XLD,3,,608.4268457738228,1203.6380774254367,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLD,4,0.16528818559386327,-0.14694296921474997,0.4775193404024782,19676,6,INCIERTO,220
JINHUA WUZHOU FRUIT CO. LTD ,XLD,5,-3.3810902612281986,-4.092084315185252,-2.6700962072787515,19676,6,PEOR,39
JINHUA WUZHOU FRUIT CO. LTD ,XLD,6,1.9942536987280635,1.7605713510361798,2.2279360464190376,19676,6,MEJOR,124
JINHUA WUZHOU FRUIT CO. LTD ,XLD,7,-1.5502587812810802,-2.0697147664153857,-1.0308027961467747,19676,6,PEOR,200
JINHUA WUZHOU FRUIT CO. LTD ,XLD,8,2.180895437279286,1.976902601258443,2.3848882733001293,19676,6,MEJOR,364
JINHUA WUZHOU FRUIT CO. LTD ,XLD,9,-1.8533314625009925,-2.3629207376157275,-1.343742187428452,19676,6,PEOR,140
JINHUA WUZHOU FRUIT CO. LTD ,XLD,10,0.9973768237891818,0.6622293463741602,1.3325243011969274,19676,6,MEJOR,76
JINHUA WUZHOU FRUIT CO. LTD ,XLD,11,0.4281647040809613,0.03870169121736189,0.8176277169445749,19676,6,MEJOR,136
JINHUA WUZHOU FRUIT CO. LTD ,XLD,12,0.3262052701320499,-0.48934894110993554,1.1417594817232812,19676,6,INCIERTO,38
JINHUA WUZHOU FRUIT CO. LTD ,XLD,13,,11.42332037017195,338.6487135504226,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLD,14,,77.41197374042655,222.1581800227965,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLD,15,,-172.73730202149605,96.24476666320118,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,3,,-861.1056901644715,-438.0430660218219,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,4,,-1.4884295658702373,1.2272463399133953,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,5,,-0.47377259511520414,0.22525998030907285,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,6,,1.7572269536326095,2.6427070424125203,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,7,,-0.500292052720612,0.5586544184945144,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,8,,0.38134722180454306,3.7208028938168125,19676,6,SIN SOPORTE,1
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,9,,-9.337002234053264,-6.708476423993228,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,10,,-4.526299403371606,0.5580079308852777,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,11,,-1.7829842161445644,0.3200020570405593,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,12,,2.197073509868431,3.4478923110500834,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,13,,-0.1034525534475721,9.09406902482326,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,14,,-265.9080443024305,287.77832437598227,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,XLDD,15,,18.893182231162378,55.502762424999716,19676,6,SIN SOPORTE,0
JINHUA WUZHOU FRUIT CO. LTD ,4JD,3,,-277.63012583459493,-1.5231566767496076,19676,6,SIN SOPORTE,0
