BROKER,CALIBRE,SEMANA,CATE,CI_LO,CI_HI,N,N_TEMP,DIRECCION
JIAXING HUATONG FRUIT CO. LTD,LD,6,0.036035586195072966,-0.0766808201433328,0.14875199164245811,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,LD,7,-0.09534120917666211,-0.1859572660328257,-0.004725152320499124,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,LD,8,-58.09664070359577,-68.6672841579262,-47.5259973150982,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,LD,9,0.9598383785617491,0.8882968815162169,1.0313798756493142,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,LD,10,-421.88466649043613,-437.9473803872009,-405.82231764444884,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,LD,11,51.65115536974816,49.39013729044112,53.91217363525966,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,LD,12,0.5419572729551874,0.4432993192072626,0.6406152266994741,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,LD,13,180.20493290001832,-508.505732826453,868.9155984067846,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,LD,14,0.575912261847634,0.3681734365753463,0.7836510871203763,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,LD,15,-2.7536797579959966,-15.934198461121618,10.426838946177359,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,L,3,-13.124513596953495,-14.31175503494126,-11.9372721591925,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,L,4,107.91721802591928,95.64376464752564,120.19067075163042,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,L,5,-0.14852969534695148,-0.23698724170765745,-0.060072143398310116,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,L,6,2973.0154101401567,2863.3787379923256,3082.652136973387,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,L,7,3.701710222163456,-2.4390790571242844,9.842499503841346,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,L,8,-34.942787154323014,-39.98259210403291,-29.902982202335746,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,L,9,-1.567206025268852,-3.598025874800121,0.4636138238063896,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,L,10,1.6999225433196914,-1.239523146643055,4.639368233338974,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,L,11,-12.982352613566436,-17.136574611846587,-8.828130615721228,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,L,12,-26.748019422758386,-37.26282028578433,-16.23321856454333,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,L,13,-0.40443741129274713,-0.8694971342016282,0.060622311645237625,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,L,14,0.6649072948275716,0.2554881094394087,1.0743264802448382,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,L,15,-22.99708522764604,-76.3683775525499,30.374207097163236,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,JDD,3,-0.09772000936209224,-0.38546437136030415,0.19002435260701578,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,JDD,4,0.19715152618852638,-0.039848904121230766,0.43415195649828436,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,JDD,5,0.25528896476607343,0.121918068376652,0.3886598611555348,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,JDD,6,0.12073465514820736,-0.04748142275927922,0.2889507330556957,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,JDD,7,0.09108877759941914,0.028158244254754758,0.1540193109440844,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,JDD,8,-0.1438497693277594,-0.30875516669739134,0.021055628041873636,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,JDD,9,-0.047561334419599366,-0.24588453486343684,0.15076186602751335,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,JDD,10,-0.17363454140640222,-0.32155728097640157,-0.025711801836406423,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,JDD,11,-0.18918449651398528,-0.33163364037568166,-0.04673535265228937,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,JDD,12,-0.07559812052725956,-0.25045525314518013,0.09925901209060678,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,JDD,13,-0.1765366310323362,-0.33970217430693916,-0.013371087757733241,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,JDD,14,-0.012794990015640308,-0.21328636415038316,0.18769638411910225,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,JDD,15,329.29259655636224,280.581436101034,378.0037570044095,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,JD,3,0.42367842515186993,0.1919529080337477,0.6554039422831194,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,JD,4,0.31658257859283423,0.16403481277348828,0.46913034441217794,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,JD,5,-0.3382458051487276,-0.4808115307752463,-0.19568007952220748,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,JD,6,0.23165237236877756,0.08303664037543168,0.38026810436212277,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,JD,7,-0.4796074105346628,-0.6653685624232333,-0.2938462586460915,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,JD,8,-0.3839917510978563,-0.5288750033866211,-0.23910849880908894,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,JD,9,-0.38303902128594314,-0.5505468529351425,-0.21553118963674664,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,JD,10,-0.15744420775494206,-0.3164892007523886,0.0016007852425186653,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,JD,11,-0.16798861872199922,-0.3074731218151384,-0.02850411562885649,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,JD,12,-0.0918933429791764,-0.24658217782868058,0.06279549187029934,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,JD,13,-0.46851832617869166,-0.6481411287916141,-0.2888955235657723,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,JD,14,0.1693262836388385,-0.17010468383200422,0.5087572511060432,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,JD,15,171.48422021794977,111.2722096474887,231.69623085803266,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,2JDD,3,1.574541137801134,1.2779717126264845,1.8711105629466795,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,2JDD,4,0.4201247401432524,0.24917341467244752,0.5910760656140602,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,2JDD,5,0.4460368607271441,0.25422902413469356,0.6378446973195946,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,2JDD,6,0.014018098678695523,-0.07971063359391573,0.10774683095129077,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2JDD,7,-0.10902128347576046,-0.18846509736530115,-0.029577469586219332,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,2JDD,8,0.2829108796604042,0.20898171560153,0.35684004371927924,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,2JDD,9,-0.6146243753502401,-0.7933479907102189,-0.4359007602522455,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,2JDD,10,0.05952186259690162,-0.143382934177331,0.26242665937092813,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2JDD,11,0.6721778034000683,0.5789213754611093,0.7654342313390228,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,2JDD,12,0.9016459717253761,0.7658116740115122,1.0374802694392404,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,2JDD,13,0.13295603361335395,-0.0702893008233951,0.3362013680500745,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2JDD,14,-28.211093094153057,-32.56602733554588,-23.85615885263552,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,2JDD,15,-124.91979099660148,-145.81416364573244,-104.02541835196888,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLD,3,-0.8917719529882109,-1.0961186870949335,-0.6874252188808098,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLD,4,0.02466426238464492,-0.05116142926400223,0.10048995403329339,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLD,5,-0.023875910517737436,-0.14317902472240035,0.09542720389076707,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLD,6,0.72700325971147,0.6600069170172365,0.7939996024055422,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,XLD,7,-0.2790053955794001,-0.3683090036846129,-0.1897017874741891,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLD,8,0.302422245938172,0.1835969625785372,0.42124752929779974,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,XLD,9,0.017194010694982054,-0.03399130149180774,0.06837932288154869,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLD,10,44.17873296252856,13.790221137662268,74.56724478612382,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,XLD,11,-0.1526746000884338,-0.2296257141805791,-0.0757234859963081,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLD,12,0.182598387618782,-0.1221004807030977,0.48729725582424627,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLD,13,-0.4070883169770241,-0.798916345193633,-0.015260288760415242,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLD,14,-498.1286078533253,-1210.8023444126916,214.5451287228483,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLD,15,-116.52152111405687,-230.1118456103899,-2.931196634923424,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLDD,3,0.7109409624779939,0.3097326946346764,1.1121492303213862,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,XLDD,4,-0.20100965043778984,-0.46150386602475785,0.059484565149162116,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLDD,5,0.03176919534193168,-0.011629779056368014,0.07516816974020826,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLDD,6,-0.12443875557348275,-0.19813466679471378,-0.050742844352251,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLDD,7,-0.5184241942868049,-0.5613094668294184,-0.4755389217441914,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLDD,8,-0.2559241182613423,-0.44580781568792266,-0.0660404208347691,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLDD,9,-1.2864417229913538,-1.544076786748209,-1.0288066592345104,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLDD,10,-0.36825885071583997,-0.4661429871335892,-0.2703747142980765,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLDD,11,-0.5061008525637283,-0.6274420443894704,-0.384759660737381,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLDD,12,4.870801635771812,-1.777278888932349,11.51888216048052,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLDD,13,-0.28622931250538386,-0.5774207634836555,0.004962138472887678,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLDD,14,0.5943642153349629,0.44357997892213896,0.745148451749151,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,XLDD,15,-2.312857494483069,-12.736502870464665,8.110787881038776,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4JD,3,3.359268984487329,2.758989078631639,3.959548890343218,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4JD,4,-0.06087029501604779,-1.06796701050567,0.9462264204735724,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4JD,5,0.3624156876897935,0.2517741181708907,0.4730572572087016,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4JD,6,0.40433597535236787,0.20145085724905012,0.6072210934556891,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4JD,7,0.16902387993544066,0.07584055255583796,0.2622072073150371,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4JD,8,0.04954139835488558,-0.0836413304319879,0.18272412714176348,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4JD,9,-0.3539228921550883,-0.9270555307943076,0.2192097464841184,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4JD,10,0.4761245507728509,0.1575147950981659,0.794734306447534,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4JD,11,-0.890992723901701,-1.051380062119326,-0.7306053856840732,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,4JD,12,1.316389750261103,1.1976981671025464,1.4350813334196508,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4JD,13,0.694555190331215,-0.37099155558894115,1.760101936251371,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4JD,14,0.47803419969429095,0.2841554987740236,0.6719129006145592,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4JD,15,-32.969122325688595,-48.43411124231335,-17.504133408100536,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3JDD,3,2.216991720328224,1.968630383474962,2.4653530571669338,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3JDD,4,-1.3609007586506099,-2.5209779419052722,-0.20082357539595463,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3JDD,5,0.9804022811225508,0.7753494024450381,1.185455159800065,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3JDD,6,-0.06981507185772795,-0.2627264114139467,0.12309626769849255,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,3JDD,7,-0.17910248559473496,-0.31459857742304775,-0.04360639376641953,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3JDD,8,0.2085021861365023,0.09927333028070763,0.3177310419922965,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3JDD,9,-0.11348800587264307,-0.29905503658793087,0.07207902484263848,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,3JDD,10,-0.4899509445231658,-0.7985104213283796,-0.18139146771796277,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3JDD,11,0.5710861547750379,0.4486717247594344,0.6935005847950334,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3JDD,12,2.0394235934365987,1.90537517390803,2.1734720129651675,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3JDD,13,-0.9372403835877776,-1.0104779794685208,-0.864002832410518,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3JDD,14,-20.141610812432447,-22.40823604201981,-17.874985582998562,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3JDD,15,-38.7323130392867,-43.37819766478682,-34.08642841750085,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3JD,3,2.541699307561629,2.230711652964613,2.8526869621612594,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3JD,4,-0.08813900755651338,-0.8221990418793282,0.6459210267664541,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,3JD,5,-0.10134002797265396,-0.1853076811496085,-0.01737237479571785,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3JD,6,0.32873598787055536,0.23044776517309085,0.4270242105680207,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3JD,7,0.8215357487207562,0.6726797648922904,0.9703917325492215,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3JD,8,-0.2054487056450549,-0.2738293532627418,-0.13706805802737115,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3JD,9,0.17817942224465622,0.03315481754618582,0.32320402694312744,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3JD,10,0.06050852650590555,-0.11450343289011544,0.23552048590192115,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,3JD,11,-0.3943581885421963,-0.5087741991689502,-0.27994217791544107,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3JD,12,1.6719693948763705,1.5740243505226241,1.769914439230117,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3JD,13,-0.3082164006540751,-0.7205041459530351,0.10407134464489909,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,3JD,14,1.191056389707171,0.9489932271058087,1.4331195523071691,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3JD,15,-171.55346888827626,-5636.161530453573,5293.0545923973605,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2J,3,0.7109409624783658,0.3097326946346881,1.1121492303216312,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,2J,4,-0.20100965043779162,-0.46150386602475657,0.05948456514916439,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2J,5,0.031769195341923684,-0.011629779056366668,0.07516816974021226,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2J,6,-0.12443875557348302,-0.19813466679471498,-0.05074284435225214,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,2J,7,-0.5184241942868049,-0.5613094668294167,-0.47553892174418944,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,2J,8,-0.2559241182613441,-0.4458078156879209,-0.06604042083477443,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,2J,9,-1.2864417229913596,-1.544076786748208,-1.0288066592345089,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,2J,10,-0.3682588507158311,-0.4661429871335938,-0.2703747142980826,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,2J,11,-0.506100852566407,-0.6274420443900935,-0.3847596607395337,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,2J,12,4.8708016357737165,-1.7772788889334787,11.518882160482445,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2J,13,-0.28622931250629335,-0.5774207634788309,0.004962138464425059,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2J,14,0.5943642153351902,0.44357997891848333,0.7451484517509877,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,2J,15,-2.312857494652235,-12.736502871010625,8.110787881796648,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2JD,3,0.09035067504737526,-0.07508253781084345,0.2557838879055939,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2JD,4,-0.19196483165810174,-0.40197444255577564,0.018044779239571207,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2JD,5,0.006653532334926049,-0.040688830477255404,0.05399589514710816,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2JD,6,0.14924663490721635,0.0634598993917937,0.23503337042264077,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,2JD,7,0.25165140164711963,0.11383097270515796,0.3894718305890795,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,2JD,8,-0.042299970154337396,-0.11014764986505264,0.025547709556379167,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2JD,9,0.058674506901966295,-0.094245502158884,0.211594515962815,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2JD,10,-0.21642763576656154,-0.4945463104613593,0.06169103892824146,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2JD,11,-0.09403750737606464,-0.20424897697630656,0.016173962224175942,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2JD,12,0.07937622007151646,-0.16787784251720606,0.32663028266018207,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,2JD,13,-0.7393545954756046,-1.067387245252087,-0.41132194569912595,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,2JD,14,0.7071913047911949,0.560545530831582,0.8538370788235672,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,2JD,15,-8.173606085241772,-19.473657564039968,3.126445394022081,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,3J,3,2.347701987171983,2.0622256530994303,2.633178321244589,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3J,4,0.5422600540276736,0.22129959627971924,0.8632205117756386,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3J,5,-0.0027639720548640057,-0.06377418069713486,0.0582462365871324,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,3J,6,-0.32029911109276815,-0.454061062216497,-0.18653715996904494,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3J,7,-0.002384274883500126,-0.06832217222811812,0.06355362246111786,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,3J,8,270.98120220381105,183.0922295854446,358.87017480585445,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3J,9,-1.3429031372868003,-1.5347603027396501,-1.151045971833922,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3J,10,-0.3858224903570022,-0.4395325769887086,-0.33211240372531003,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3J,11,-0.39579487097767085,-0.45447145173661174,-0.33711829021879747,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3J,12,9.115206227084855,-13.157989951943758,31.38840240599705,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,3J,13,-0.5167628092684708,-0.9802458975631938,-0.05327972097352068,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,3J,14,0.36524896904666093,0.08063817967446024,0.6498597584334135,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,3J,15,-0.2711674684105674,-18.591288586279582,18.048953648905467,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4J,3,2.320777767795903,-0.7559771627529073,5.397532698149284,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4J,4,-3322.331973846445,-4155.158943724527,-2489.506948378713,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,4J,5,0.8964236945042343,0.7632314652504442,1.0296159237580236,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4J,6,-77.76017708702598,-88.30716754065774,-67.21318661657632,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,4J,7,0.1964130154335335,0.1163533278338449,0.2764727030332261,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4J,8,0.7445122606131349,-1.0558979878771309,1.4363586405218203,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4J,9,72.8070755965468,-249.51115819007742,395.12530937814194,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4J,10,-0.31057580245579164,-0.43850107300607466,-0.18265053190550865,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,4J,11,3.2115943926605244,0.9317339097940698,5.491454899612004,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4J,12,16.78786422267797,1.2354643412829045,32.34026467372788,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4J,13,-8.656616742944607,-253.64691134061664,236.333677845898,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4J,14,2.337807101545756,1.768961491989634,2.906652711101886,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4J,15,-5.513191869045272,-7.577220055586119,-3.4491636824980585,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLD ,3,0.7109409624780971,0.3097326946358868,1.1121492303235465,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,XLD ,4,-0.20100965043779517,-0.46150386602475596,0.05948456514916556,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLD ,5,0.03176919534191125,-0.011629779056370748,0.07516816974020922,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLD ,6,-0.12443875557348352,-0.1981346667947138,-0.05074284435225174,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLD ,7,-0.5184241942868031,-0.5613094668294192,-0.4755389217441905,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLD ,8,-0.2559241182613441,-0.4458078156879119,-0.06604042083476924,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLD ,9,-1.2864417229913567,-1.5440767867482075,-1.028806659234509,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLD ,10,-0.3682588507158293,-0.46614298713358865,-0.2703747142980771,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLD ,11,-0.5061008525642183,-0.6274420443903794,-0.38475966073898943,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,XLD ,12,4.870801635773887,-1.7772788889346014,11.518882160479873,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLD ,13,-0.28622931250538386,-0.5774207635026525,0.004962138490065715,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,XLD ,14,0.5943642153349629,0.44357997892260603,0.7451484517482292,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,XLD ,15,-2.312857494543323,-12.736502870070934,8.110787880916984,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4JDD,3,-17.48581062964604,-306.6896932935524,271.71807208710874,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4JDD,4,-3.0681632078585173,-3.551874465273001,-2.584451950444029,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,4JDD,5,1.4623078531585634,1.1540419988793693,1.7705737088347413,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4JDD,6,0.909556350942271,0.5947800714307445,1.2243326304546642,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4JDD,7,0.043349535480475154,-0.1664741163503672,0.25317318731131744,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4JDD,8,-1.027314709033817,-2.459067835924151,0.4044384178565166,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4JDD,9,-0.02439420571206341,-0.27271540011213935,0.22392698868797162,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4JDD,10,-0.28293751560362423,-0.568245171445043,0.002370140237766105,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4JDD,11,0.34101501508782117,0.06623592625360131,0.6157941039220438,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4JDD,12,1.3578988443260986,1.178014889017045,1.5377827996351503,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,4JDD,13,-1.0536899593010745,-1.3055057401485377,-0.8018741784536105,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,4JDD,14,0.31234133686317833,-0.1413336317769368,0.7660163055032938,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,4JDD,15,-1174.9123683707312,-1201.6739391277586,-1148.150795214806,8327,6,PEOR
JIAXING HUATONG FRUIT CO. LTD,5JDD,3,0.7109409624780401,0.3097326946359941,1.112149230323768,8327,6,MEJOR
JIAXING HUATONG FRUIT CO. LTD,5JDD,4,-0.20100965043778984,-0.46150386602475335,0.059484565149164725,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,5JDD,5,0.03176919534192457,-0.011629779056371123,0.07516816974020782,8327,6,INCIERTO
JIAXING HUATONG FRUIT CO. LTD,5JDD,6,-0.12443875557348366,-0.19813466679471398,-0.05074284435225193,8327,6,PEOR
