BROKER,ETIQUETA,SEMANA,CATE,CI_LO,CI_HI,N,N_TEMP,DIRECCION,N_OBS
"KINGO FRUITS CO., LTD.",RED DREAMS,5,0.009518328186653102,-0.042756788492522846,0.06179344486582993,26779,6,INCIERTO,62
"KINGO FRUITS CO., LTD.",RED DREAMS,6,,0.09052211155076544,0.14676197923941064,26779,6,SIN SOPORTE,0
"KINGO FRUITS CO., LTD.",RED DREAMS,7,,-0.6522273063189484,-0.5479398536856704,26779,6,SIN SOPORTE,0
"KINGO FRUITS CO., LTD.",RED DREAMS,8,0.04575263037080157,-0.07490193803871042,0.16640719878031,26779,6,INCIERTO,123
"KINGO FRUITS CO., LTD.",RED DREAMS,9,-1.3497412055413003,-1.9956788281489972,-0.7038035829329286,26779,6,PEOR,25
"KINGO FRUITS CO., LTD.",RED DREAMS,10,-0.38282614946365356,-0.6862411045912991,-0.07941095591742903,26779,6,PEOR,291
"KINGO FRUITS CO., LTD.",RED DREAMS,11,-1.6330873236292973,-3.4215481441990945,0.1553734987449369,26779,6,INCIERTO,57
"KINGO FRUITS CO., LTD.",RED DREAMS,12,0.3265288472175598,-0.0034983515974290613,0.6565561652418381,26779,6,INCIERTO,72
"KINGO FRUITS CO., LTD.",RED DREAMS,13,0.7826831843703985,0.33556416418172924,1.2298021971084871,26779,6,MEJOR,98
"KINGO FRUITS CO., LTD.",RED DREAMS,14,-0.4338708906154807,-0.7575217692881016,-0.11022001194240516,26779,6,PEOR,343
"KINGO FRUITS CO., LTD.",RED DREAMS,15,-1.5332767977247386,-2.6613286910631215,-0.4052249043872651,26779,6,PEOR,28
"KINGO FRUITS CO., LTD.",GARCES RAINIER,3,,0.3597526000804786,0.8652434950207539,26779,6,SIN SOPORTE,0
"KINGO FRUITS CO., LTD.",GARCES RAINIER,4,,0.2286277297660897,0.35486732822421607,26779,6,SIN SOPORTE,0
"KINGO FRUITS CO., LTD.",GARCES RAINIER,5,,-0.042756788492523824,0.06179344486582913,26779,6,SIN SOPORTE,5
"KINGO FRUITS CO., LTD.",GARCES RAINIER,6,0.11864204539508794,0.090522111550765,0.14676197923941042,26779,6,MEJOR,15
"KINGO FRUITS CO., LTD.",GARCES RAINIER,7,,-0.6542893086213364,-0.5475360710216979,26779,6,SIN SOPORTE,1
"KINGO FRUITS CO., LTD.",GARCES RAINIER,8,,-0.0005504402795650093,0.1361901256111159,26779,6,SIN SOPORTE,1
"KINGO FRUITS CO., LTD.",GARCES RAINIER,9,,0.10827046242377529,0.29189429327487165,26779,6,SIN SOPORTE,4
"KINGO FRUITS CO., LTD.",GARCES RAINIER,10,,-0.42387147347008935,-0.27158076509361406,26779,6,SIN SOPORTE,1
"KINGO FRUITS CO., LTD.",GARCES RAINIER,11,,-0.002274498356312535,0.15740346340693498,26779,6,SIN SOPORTE,0
"KINGO FRUITS CO., LTD.",GARCES RAINIER,12,,-0.205344827868385,0.11190018365682633,26779,6,SIN SOPORTE,0
"KINGO FRUITS CO., LTD.",GARCES RAINIER,13,,-0.4856239404761248,-0.13083584079877325,26779,6,SIN SOPORTE,0
"KINGO FRUITS CO., LTD.",GARCES RAINIER,14,,-0.48271477851988487,0.410888909138457,26779,6,SIN SOPORTE,0
"KINGO FRUITS CO., LTD.",GARCES RAINIER,15,,2637.402120596994,2697.3102834149004,26779,6,SIN SOPORTE,0
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,3,-0.5691547149463947,-0.8755102479264694,-0.2627991819663184,26779,6,PEOR,41
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,4,-0.6656180600713164,-0.7598058204102565,-0.5714302997323706,26779,6,PEOR,46
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,5,-0.14273976435467262,-0.3699436876649724,0.08446415895562975,26779,6,INCIERTO,210
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,6,-0.19981752787950668,-0.3736529931663245,-0.025982062592713823,26779,6,PEOR,259
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,7,-0.9177347887076373,-1.0256083848888706,-0.8098611925264039,26779,6,PEOR,201
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,8,-0.5877768424253142,-0.7398803487292818,-0.43567333612134596,26779,6,PEOR,289
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,9,0.20062661319169894,0.10768982383163514,0.29356340255176094,26779,6,MEJOR,47
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,10,-0.3960405368437532,-0.49151344509765854,-0.3005676285898487,26779,6,PEOR,36
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,11,-0.2836943051058749,-0.5118752839426728,-0.055513326269206686,26779,6,PEOR,130
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,12,,-0.20534482790004344,0.1119001836302771,26779,6,SIN SOPORTE,0
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,13,,-0.4607699663962467,-0.1902379217002545,26779,6,SIN SOPORTE,0
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,14,,0.09527609830659108,0.24879822034451884,26779,6,SIN SOPORTE,0
"KINGO FRUITS CO., LTD.",SAN FRANCISCO PREMIUM,15,,-0.7827611071034541,-0.34448292255632373,26779,6,SIN SOPORTE,0
LAIFU,SAN FRANCISCO,3,-0.1705281393322695,-0.5593679810612726,0.2183117023967282,7773,6,INCIERTO,41
LAIFU,SAN FRANCISCO,4,0.7537324517597829,0.6436043722192745,0.8638605313003705,7773,6,MEJOR,217
LAIFU,SAN FRANCISCO,5,0.18553893931563392,0.021633482573850116,0.3494443960574133,7773,6,MEJOR,248
LAIFU,SAN FRANCISCO,6,0.4164081690120849,0.31216490467082925,0.5206514333533352,7773,6,MEJOR,367
LAIFU,SAN FRANCISCO,7,0.06434597985281476,0.026711136795570592,0.10198082291005892,7773,6,MEJOR,348
LAIFU,SAN FRANCISCO,8,0.37391530540128626,0.26662980140118275,0.48120080940138976,7773,6,MEJOR,176
LAIFU,SAN FRANCISCO,9,-1.0187305773374906,-1.1186476393712645,-0.9188135153037149,7773,6,PEOR,334
LAIFU,SAN FRANCISCO,10,-0.7183793181640752,-0.8607111622180008,-0.5760474741101318,7773,6,PEOR,108
LAIFU,SAN FRANCISCO,11,-0.08678083706014894,-0.14110199903111947,-0.03245967508867061,7773,6,PEOR,163
LAIFU,SAN FRANCISCO,12,0.4495095581269397,0.3116902337718316,0.5873288824821179,7773,6,MEJOR,159
LAIFU,SAN FRANCISCO,13,,-86.15278077188819,5.5186695087556785,7773,6,SIN SOPORTE,0
LAIFU,SAN FRANCISCO,14,,-9462.881302875696,-7624.173560355881,7773,6,SIN SOPORTE,0
LAIFU,SAN FRANCISCO,15,,465.7721584734977,3497.5552118830374,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,3,,17.231006793633178,27.137469194583055,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,4,,0.004857097631766699,0.12162195619357437,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,5,,0.41775273382195355,0.546092996112419,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,6,,0.2758675285547907,0.3554935601137221,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,7,,-0.26250924572765055,-0.17477150672362485,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,8,,0.05565581719139762,0.11562654783359942,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,9,,-0.30351061832665704,-0.181655536732585,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,10,,26.746909268174768,96.27994146619692,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,11,,-0.18281657679084373,-0.08161247064179701,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,12,,0.9308001969740084,1.045850184894231,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,13,,-0.380219594446499,-0.01842622704662006,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,14,,-563.3895199737318,-269.5634561152475,7773,6,SIN SOPORTE,0
LAIFU,YELLOW DREAMS,15,,-113.70142413967397,569.9610740571572,7773,6,SIN SOPORTE,0
LAIFU,GARCES,3,,17.231006793592577,27.13746919472552,7773,6,SIN SOPORTE,0
LAIFU,GARCES,4,0.06323952691266921,0.004857097631766741,0.12162195619357455,7773,6,MEJOR,450
LAIFU,GARCES,5,0.48192286496718584,0.41775273382195294,0.5460929961124182,7773,6,MEJOR,569
LAIFU,GARCES,6,0.31568054433425585,0.27586752855479035,0.3554935601137216,7773,6,MEJOR,1084
LAIFU,GARCES,7,-0.2186403762256388,-0.2625092457276511,-0.17477150672362562,7773,6,PEOR,828
LAIFU,GARCES,8,0.08564118251249853,0.05565581719139778,0.11562654783360059,7773,6,MEJOR,841
LAIFU,GARCES,9,-0.24258307752962177,-0.3035106183266572,-0.181655536732585,7773,6,PEOR,435
LAIFU,GARCES,10,-0.1799618759753141,-0.2512626057639418,-0.10866114618668815,7773,6,PEOR,340
LAIFU,GARCES,11,-0.18892796700632664,-0.24944487649477093,-0.12841105751788057,7773,6,PEOR,287
LAIFU,GARCES,12,0.9943593017815147,0.9282112128941526,1.060507390610669,7773,6,MEJOR,176
LAIFU,GARCES,13,-0.17784200001187855,-0.24772201374568514,-0.10796199419431388,7773,6,PEOR,156
LAIFU,GARCES,14,,-561.8456047549734,-266.99179853503506,7773,6,SIN SOPORTE,0
LAIFU,GARCES,15,,-85.95075919672776,102.44187390346008,7773,6,SIN SOPORTE,0
LAIFU,LUCKY,3,,-285.2656121963033,69.79698748712923,7773,6,SIN SOPORTE,0
LAIFU,LUCKY,4,,-9.798722155281212,9.757609508493259,7773,6,SIN SOPORTE,0
LAIFU,LUCKY,5,,-0.47157595366894256,32.96895217594449,7773,6,SIN SOPORTE,0
LAIFU,LUCKY,6,2.5371405944580054,2.206165606285593,2.86811558263013,7773,6,MEJOR,68
LAIFU,LUCKY,7,,4.070812420633441,15.619572448664771,7773,6,SIN SOPORTE,0
LAIFU,LUCKY,8,,-20.92639033719629,3.628240157434126,7773,6,SIN SOPORTE,0
LAIFU,LUCKY,9,-0.5334079150052276,-0.7067422617108933,-0.36007356859060013,7773,6,PEOR,72
LAIFU,LUCKY,10,,-12.317557450701972,27.064503457715286,7773,6,SIN SOPORTE,0
LAIFU,LUCKY,11,,3.1219297610320638,11.159304597405296,7773,6,SIN SOPORTE,0
LAIFU,LUCKY,12,,-33.571777331957605,23.796848948921898,7773,6,SIN SOPORTE,0
LAIFU,LUCKY,13,,-3141.233380196056,15510.707030045936,7773,6,SIN SOPORTE,0
LAIFU,LUCKY,14,,-90.66039368037532,7.44852662907963,7773,6,SIN SOPORTE,0
LAIFU,LUCKY,15,,-291.29892760552195,931.9009173106383,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,3,,-4.75906100641626,69.79560713477261,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,4,,0.004857097631765714,0.12162195619357336,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,5,,0.41775273382195244,0.5460929961124179,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,6,,0.2758675285547919,0.3554935601137231,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,7,,-0.2591969993238264,-0.17687367093719758,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,8,,0.05698105743555969,0.11322044885407857,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,9,,-128.51151208661514,273.7846868602497,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,10,,5.3591970225900525,63.92160534652768,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,11,,-529.5823073304002,-153.76706738571173,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,12,,-8.021893666838814,38.63101996645848,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,13,,-502.05055403455765,-82.8166975702378,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,14,,-5.436985408665327,5.873398706419623,7773,6,SIN SOPORTE,0
LAIFU,RED DREAMS,15,,-11.657849560236045,0.35987085945952213,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,3,,17.231006793614156,27.13746919470394,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,4,,0.004857097631765575,0.12162195619357327,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,5,,0.4177527338219531,0.5460929961124186,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,6,,0.27586752855479135,0.3554935601137226,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,7,,-0.26250924572765094,-0.17477150672362535,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,8,,0.05565581719139815,0.1156265478335989,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,9,,-0.3035106183266563,-0.18165553673258414,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,10,,-0.25126260576394277,-0.10866114618668901,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,11,,-0.2494448764947717,-0.1284110575178807,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,12,,0.928211212925354,1.060507390695883,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,13,,-0.28977087193940587,-0.02641854960514417,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,14,,-542.0306173341976,-257.85664553730373,7773,6,SIN SOPORTE,0
LAIFU,GARCES RAINIER,15,,585.1850569608964,698.8374763398292,7773,6,SIN SOPORTE,0
LAIFU,SAN FRANCISCO PREMIUM,3,-1.1306100916465311,-1.5012338143962731,-0.7599863688968052,7773,6,PEOR,41
LAIFU,SAN FRANCISCO PREMIUM,4,1.662617700385487,1.049796979847021,2.2754384209239236,7773,6,MEJOR,20
LAIFU,SAN FRANCISCO PREMIUM,5,-0.3257267528855796,-0.6102265718766141,-0.04122693389454252,7773,6,PEOR,101
LAIFU,SAN FRANCISCO PREMIUM,6,-0.07445575670698545,-0.2631936151315093,0.11428210171754191,7773,6,INCIERTO,37
LAIFU,SAN FRANCISCO PREMIUM,7,-0.7012292181999165,-1.1337287023319873,-0.26872973406784584,7773,6,PEOR,25
LAIFU,SAN FRANCISCO PREMIUM,8,0.4268484090813529,0.252154594870638,0.601542223292066,7773,6,MEJOR,47
LAIFU,SAN FRANCISCO PREMIUM,9,-0.2380739817512736,-0.2860822670432655,-0.190065696459283,7773,6,PEOR,11
LAIFU,SAN FRANCISCO PREMIUM,10,,-0.2312154521630324,-0.09812305154899872,7773,6,SIN SOPORTE,0
LAIFU,SAN FRANCISCO PREMIUM,11,0.18555290812607161,-0.09318252038318797,0.46428833663529295,7773,6,INCIERTO,24
LAIFU,SAN FRANCISCO PREMIUM,12,,0.928211212915953,1.0605073907634917,7773,6,SIN SOPORTE,0
LAIFU,SAN FRANCISCO PREMIUM,13,,-0.24771875704733415,-0.10796524390774555,7773,6,SIN SOPORTE,0
LAIFU,SAN FRANCISCO PREMIUM,14,,-561.8455998834174,-266.9917971507399,7773,6,SIN SOPORTE,0
LAIFU,SAN FRANCISCO PREMIUM,15,,-85.95075933984296,102.44187394226715,7773,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,3,0.32532790087996766,0.21871737181206738,0.43193842994786524,26139,6,MEJOR,134
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,4,-0.04384838933660118,-0.1039583322412839,0.016261553568083086,26139,6,INCIERTO,894
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,5,0.22655388249533148,0.1564043016420264,0.2967034633486392,26139,6,MEJOR,1992
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,6,0.16300103669668653,0.1169946496459719,0.20900742374740205,26139,6,MEJOR,2527
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,7,-0.03307919424543426,-0.06049202860951547,-0.005666359881360165,26139,6,PEOR,2253
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,8,0.2700107425555833,0.22968892730805532,0.3103325578031113,26139,6,MEJOR,1937
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,9,-0.060770021519492845,-0.12232836595816465,0.0007883229191789423,26139,6,INCIERTO,1490
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,10,-0.04171376819601935,-0.11082374413848951,0.02739620774646856,26139,6,INCIERTO,940
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,11,-0.25135433099056037,-0.32518819493213114,-0.17752046704712224,26139,6,PEOR,758
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,12,0.11327043333495856,-0.004269126882222238,0.23080999355328508,26139,6,INCIERTO,395
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,13,-0.4839991493195157,-0.7971494921801964,-0.17084880644428324,26139,6,PEOR,125
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,14,0.3448471416195389,0.257640603467535,0.4320536799170619,26139,6,MEJOR,541
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO,15,0.5103014376945794,0.26178413625196983,0.7588187384386968,26139,6,MEJOR,116
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,3,,-5.559343843722759,7.854019968786901,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,4,,-0.30162070516845885,-0.03184870682852217,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,5,,-0.20085451550192052,-0.07794283879361016,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,6,,-0.225009180049983,-0.15297932291504263,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,7,,-0.5644136257639922,-0.4463638279278652,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,8,,-0.5333460371936894,-0.3422891665196909,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,9,,-0.12554015547031672,-0.017406620706155965,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,10,,126.035005480885,212.55586313512597,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,11,,-0.8069021222052531,-0.2877740578413767,26139,6,SIN SOPORTE,1
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,12,,-0.08687362343413478,0.14985396294729503,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,13,,-0.8004187805195895,-0.22222547618769145,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,14,,0.5447071592847184,0.7244515661092177,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,YELLOW DREAMS,15,,-2.648009166695119,-0.1390344718322747,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES,3,,-5.55934384482581,7.854019969831744,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES,4,-0.16673470599849038,-0.30162070516845985,-0.03184870682852295,26139,6,PEOR,312
NINGBO XIANFENG FRUIT TRADING,GARCES,5,-0.13939867714776666,-0.20085451550192232,-0.0779428387936119,26139,6,PEOR,890
NINGBO XIANFENG FRUIT TRADING,GARCES,6,-0.18899425148251292,-0.22500918004998355,-0.15297932291504318,26139,6,PEOR,1230
NINGBO XIANFENG FRUIT TRADING,GARCES,7,-0.5053887268459276,-0.5644136257639915,-0.44636382792786466,26139,6,PEOR,886
NINGBO XIANFENG FRUIT TRADING,GARCES,8,-0.43781760185669083,-0.5333460371936913,-0.34228916651969216,26139,6,PEOR,535
NINGBO XIANFENG FRUIT TRADING,GARCES,9,-0.07147338808823545,-0.12554015547031688,-0.017406620706156013,26139,6,PEOR,1117
NINGBO XIANFENG FRUIT TRADING,GARCES,10,-0.13488727097088704,-0.18244463367069166,-0.08732990827108422,26139,6,PEOR,1245
NINGBO XIANFENG FRUIT TRADING,GARCES,11,-0.5014286701506876,-0.5807529689182478,-0.42210437138312606,26139,6,PEOR,609
NINGBO XIANFENG FRUIT TRADING,GARCES,12,0.037233607756206766,-0.0820737910372368,0.15654100649144265,26139,6,INCIERTO,460
NINGBO XIANFENG FRUIT TRADING,GARCES,13,-0.48915543573821196,-0.6937781930818795,-0.28453268210528293,26139,6,PEOR,184
NINGBO XIANFENG FRUIT TRADING,GARCES,14,0.628250110661611,0.5480030268767824,0.708497193515117,26139,6,MEJOR,178
NINGBO XIANFENG FRUIT TRADING,GARCES,15,-0.629795199027285,-0.7961461942626771,-0.46344420146358645,26139,6,PEOR,215
NINGBO XIANFENG FRUIT TRADING,LUCKY,3,,0.5121439978702749,6.885311916075757,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,LUCKY,4,0.35810938773238377,0.25013303789102187,0.4660857375701076,26139,6,MEJOR,161
NINGBO XIANFENG FRUIT TRADING,LUCKY,5,-0.17829746007608804,-0.29050422274922405,-0.06609069740160202,26139,6,PEOR,256
NINGBO XIANFENG FRUIT TRADING,LUCKY,6,0.21277289871382976,0.11427292009224856,0.31127287733778597,26139,6,MEJOR,30
NINGBO XIANFENG FRUIT TRADING,LUCKY,7,,-7.066897317881292,25.416967492891676,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,LUCKY,8,0.563339837557578,0.5114607950508888,0.6152188800206114,26139,6,MEJOR,324
NINGBO XIANFENG FRUIT TRADING,LUCKY,9,0.4958595456555486,0.3603527464110102,0.6313663448418793,26139,6,MEJOR,517
NINGBO XIANFENG FRUIT TRADING,LUCKY,10,0.2659953534603119,0.12260429368115647,0.40938647284411206,26139,6,MEJOR,132
NINGBO XIANFENG FRUIT TRADING,LUCKY,11,0.25667297234758735,0.07751158890463439,0.43583426545225057,26139,6,MEJOR,111
NINGBO XIANFENG FRUIT TRADING,LUCKY,12,0.3820944466715446,0.2969838005196149,0.46720509286712997,26139,6,MEJOR,98
NINGBO XIANFENG FRUIT TRADING,LUCKY,13,-0.3830046246293932,-1.6633776463675736,0.8973683971087867,26139,6,INCIERTO,11
NINGBO XIANFENG FRUIT TRADING,LUCKY,14,0.644997357390821,0.4667499407355594,0.8232447796340179,26139,6,MEJOR,133
NINGBO XIANFENG FRUIT TRADING,LUCKY,15,,-1.414181449444095,-0.7500203615119063,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,3,,-52.58088059505697,-8.054725752742737,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,4,,-0.3016207051684595,-0.031848706828522616,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,5,,-0.20085451550192188,-0.07794283879361145,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,6,,-0.225009180049984,-0.15297932291504387,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,7,-0.49731073148447646,-0.5517659463396603,-0.4428555166292905,26139,6,PEOR,99
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,8,-0.43249567611884077,-0.5414619965630305,-0.32352935567465235,26139,6,PEOR,13
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,9,-3.166818292908302,-3.8513056018442287,-2.482330983972422,26139,6,PEOR,23
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,10,0.7243137955665588,0.17254255780831051,1.276084794906228,26139,6,MEJOR,58
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,11,1.2064853140618652,0.11851524243495115,2.294455389414069,26139,6,MEJOR,87
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,12,0.9482572376728058,0.8142986546786329,1.0822157610623337,26139,6,MEJOR,483
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,13,-2.4612605813890696,-4.020601416357081,-0.9019197389704776,26139,6,PEOR,34
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,14,-0.3123252514315027,-0.7895878923896769,0.16493738952576187,26139,6,INCIERTO,174
NINGBO XIANFENG FRUIT TRADING,RED DREAMS,15,-2.2089037710429693,-3.3514486696202987,-1.0663588724665498,26139,6,PEOR,46
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,3,,-5.559343843341162,7.854019968288888,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,4,,-0.30162070516845874,-0.03184870682852228,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,5,,-0.20085451550192163,-0.07794283879361127,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,6,,-0.22500918004998263,-0.15297932291504232,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,7,,-0.5644136257639922,-0.4463638279278652,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,8,,-0.5333460371936898,-0.34228916651969143,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,9,,-0.12554015547031677,-0.017406620706155902,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,10,,-0.18244463367069097,-0.087329908271084,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,11,,-0.580752968918249,-0.4221043713831284,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,12,,-0.0820737911212497,0.15654100645904023,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,13,,-0.7304464906508836,-0.21535613854683133,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,14,,0.011275580178203792,0.8635656665757272,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,GARCES RAINIER,15,,-104.154604642719,614.2411723278288,26139,6,SIN SOPORTE,0
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO PREMIUM,3,0.32149147112577836,0.14094431144564545,0.5020386308059237,26139,6,MEJOR,23
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO PREMIUM,4,0.2170264362389942,0.08274079135943052,0.3513120811185769,26139,6,MEJOR,85
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO PREMIUM,5,-0.3198198029384334,-0.4171563530813799,-0.222483252795486,26139,6,PEOR,313
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO PREMIUM,6,-0.6476403962302104,-0.8091259767628585,-0.4861548156975908,26139,6,PEOR,213
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO PREMIUM,7,-0.08983975466638583,-0.19833642324951145,0.018656913916718434,26139,6,INCIERTO,75
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO PREMIUM,8,0.2697081090620368,0.11197709993658173,0.42743911818748825,26139,6,MEJOR,207
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO PREMIUM,9,-0.07525303594205479,-0.12757590620162942,-0.0229301656824775,26139,6,PEOR,145
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO PREMIUM,10,-0.0029368356056540534,-0.19264188097136192,0.18676820976005287,26139,6,INCIERTO,264
NINGBO XIANFENG FRUIT TRADING,SAN FRANCISCO PREMIUM,11,0.16793026082140816,-0.08956160072830166,0.42542212237112237,26139,6,INCIERTO,60
